episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,policy_loss,value_loss,entropy,adv_mean,grad_norm
77,-107.50505065917969,-133.66225845336913,87,689.037841796875,0.0001,1,a2c_opt2_seed1,-21.030235290527344,1014.3839111328125,1.3851678371429443,-15.11914348602295,50.47380828857422
80,-77.23664093017578,-129.220089263916,108,356.7607116699219,0.0001,1,a2c_opt2_seed1,-19.425474166870117,537.4098510742188,1.3853987455368042,-14.011446952819824,46.65473175048828
88,-97.33397674560547,-134.28434967041017,88,1670.0970458984375,0.0001,1,a2c_opt2_seed1,-50.3363037109375,2457.762939453125,1.3850491046905518,-36.44063949584961,135.02621459960938
92,-471.56268310546875,-152.63184028625489,98,2184.9248046875,0.0001,1,a2c_opt2_seed1,-54.81580352783203,3199.630615234375,1.3851039409637451,-39.41564178466797,158.82701110839844
98,-208.2527313232422,-168.90288459777832,115,1433.849853515625,0.0001,1,a2c_opt2_seed1,-39.14678192138672,2104.281982421875,1.3848744630813599,-28.47393226623535,125.80590057373047
102,-100.29781341552734,-171.40244651794433,115,637.8877563476562,0.0001,1,a2c_opt2_seed1,-29.060827255249023,952.78466796875,1.3853646516799927,-20.944223403930664,81.1280746459961
109,-166.72181701660156,-183.3418812561035,128,1240.1973876953125,0.0001,1,a2c_opt2_seed1,-36.981327056884766,1824.5421142578125,1.3851146697998047,-26.731639862060547,120.11605072021484
115,-366.4366149902344,-189.0521775817871,93,877.65283203125,0.0001,1,a2c_opt2_seed1,-34.52820587158203,1303.11669921875,1.3850840330123901,-24.875694274902344,105.85957336425781
119,-134.37100219726562,-191.53005905151366,114,1019.2538452148438,0.0001,1,a2c_opt2_seed1,-28.919944763183594,1497.39208984375,1.3854540586471558,-20.843978881835938,88.78759002685547
127,-100.45838928222656,-205.26061141967773,76,1832.046142578125,0.0001,1,a2c_opt2_seed1,-45.87785339355469,2682.74951171875,1.3850123882293701,-33.24803161621094,160.10061645507812
132,-176.7104034423828,-212.8798469543457,75,1378.6534423828125,0.0001,1,a2c_opt2_seed1,-44.21415328979492,2032.6689453125,1.3851479291915894,-31.94561004638672,159.48617553710938
136,-116.10157012939453,-209.1937400817871,129,523.648193359375,0.0001,1,a2c_opt2_seed1,-21.31479835510254,778.5195922851562,1.3854445219039917,-15.34017562866211,72.82919311523438
143,-108.40546417236328,-183.55847465515137,86,624.5004272460938,0.0001,1,a2c_opt2_seed1,-17.533203125,917.1918334960938,1.3853102922439575,-12.68491268157959,59.9245719909668
149,-113.1895523071289,-170.64553321838378,64,882.693603515625,0.0001,1,a2c_opt2_seed1,-30.112783432006836,1304.0101318359375,1.3849987983703613,-21.731597900390625,109.67672729492188
156,-203.07147216796875,-159.67718933105468,108,1027.31103515625,0.0001,1,a2c_opt2_seed1,-39.974178314208984,1524.6942138671875,1.38516366481781,-28.961414337158203,148.16622924804688
160,-75.452392578125,-161.20144622802735,65,586.9087524414062,0.0001,1,a2c_opt2_seed1,-26.332721710205078,876.0601806640625,1.3852367401123047,-19.009159088134766,94.86784362792969
166,-153.3293914794922,-164.99343933105467,64,1233.5751953125,0.0001,1,a2c_opt2_seed1,-37.26551818847656,1815.48779296875,1.3851089477539062,-26.93425941467285,156.8032684326172
170,-110.516845703125,-165.72468826293945,125,609.9058837890625,0.0001,1,a2c_opt2_seed1,-30.45182228088379,914.7977294921875,1.385174036026001,-21.949359893798828,116.4089584350586
176,-75.98687744140625,-162.76422775268554,80,898.2398681640625,0.0001,1,a2c_opt2_seed1,-31.717618942260742,1328.5115966796875,1.3851664066314697,-22.751781463623047,139.67442321777344
181,-66.1146240234375,-160.18642776489258,56,1138.60546875,0.0001,1,a2c_opt2_seed1,-32.72541046142578,1673.3310546875,1.3851152658462524,-23.501983642578125,150.26966857910156
185,-143.80870056152344,-156.5717807006836,112,672.396728515625,0.0001,1,a2c_opt2_seed1,-29.209800720214844,1002.2960205078125,1.3855862617492676,-21.050399780273438,119.16918182373047
193,-118.80557250976562,-170.45147994995116,85,1210.9833984375,0.0001,1,a2c_opt2_seed1,-38.05907440185547,1784.347412109375,1.385141134262085,-27.456533432006836,178.267578125
197,-292.8408508300781,-177.69554840087892,103,932.8231201171875,0.0001,1,a2c_opt2_seed1,-34.18797302246094,1381.4454345703125,1.385375738143921,-24.565200805664062,161.3145751953125
203,-90.28852844238281,-177.82589218139648,77,677.4334716796875,0.0001,1,a2c_opt2_seed1,-26.7178955078125,1005.9315185546875,1.3851940631866455,-19.214988708496094,125.17160034179688
209,-228.77743530273438,-182.07170906066895,102,891.4436645507812,0.0001,1,a2c_opt2_seed1,-27.638126373291016,1312.9749755859375,1.3850021362304688,-19.909374237060547,141.02896118164062
214,-176.08328247070312,-173.77430946350097,124,517.0457153320312,0.0001,1,a2c_opt2_seed1,-25.898746490478516,775.6359252929688,1.3851115703582764,-18.80569076538086,121.51836395263672
221,-238.60321044921875,-173.0135590362549,117,1086.506103515625,0.0001,1,a2c_opt2_seed1,-38.25994873046875,1606.809814453125,1.3853976726531982,-27.77672004699707,194.08961486816406
226,-48.66413116455078,-169.11025688171387,66,329.84954833984375,0.0001,1,a2c_opt2_seed1,-13.563209533691406,490.59063720703125,1.3851590156555176,-9.771669387817383,67.53337097167969
230,-167.31240844726562,-164.43222648620605,102,413.0234680175781,0.0001,1,a2c_opt2_seed1,-24.288780212402344,624.7327880859375,1.3852826356887817,-17.544469833374023,117.57328796386719
238,-18.98931884765625,-161.55370643615723,109,1012.1004028320312,0.0001,1,a2c_opt2_seed1,-33.78296661376953,1494.1199951171875,1.3851102590560913,-24.32030487060547,180.12509155273438
242,-207.27423095703125,-165.67493881225585,93,674.1727905273438,0.0001,1,a2c_opt2_seed1,-27.805200576782227,1002.8265991210938,1.385070562362671,-20.046245574951172,149.93661499023438
248,-125.91053771972656,-163.48369140625,112,749.1997680664062,0.0001,1,a2c_opt2_seed1,-32.00904083251953,1116.0135498046875,1.3851889371871948,-23.112512588500977,176.46795654296875
254,-327.09710693359375,-177.58117782592774,100,1776.438720703125,0.0001,1,a2c_opt2_seed1,-45.45645523071289,2602.70849609375,1.3851815462112427,-32.780601501464844,285.39019775390625
260,-131.02078247070312,-168.59032905578613,121,631.0654296875,0.0001,1,a2c_opt2_seed1,-28.62166976928711,942.4110717773438,1.384995698928833,-20.624008178710938,160.95523071289062
263,-477.9487609863281,-178.72053718566895,88,1300.23876953125,0.0001,1,a2c_opt2_seed1,-36.03271484375,1908.9603271484375,1.3848572969436646,-25.990629196166992,252.3651123046875
271,-415.25250244140625,-184.4249587249756,139,1114.872314453125,0.0001,1,a2c_opt2_seed1,-40.260929107666016,1650.1915283203125,1.3848010301589966,-28.989280700683594,257.9069519042969
276,-224.37396240234375,-189.54385917663575,107,695.8465576171875,0.0001,1,a2c_opt2_seed1,-25.778339385986328,1030.8936767578125,1.3851141929626465,-18.69906234741211,164.66551208496094
283,-418.7557373046875,-197.6517147064209,111,1556.0711669921875,0.0001,1,a2c_opt2_seed1,-40.90232467651367,2281.391845703125,1.3848406076431274,-29.539091110229492,289.11798095703125
288,-83.75274658203125,-190.89219902038573,59,503.1441955566406,0.0001,1,a2c_opt2_seed1,-23.84040069580078,752.836181640625,1.385225772857666,-17.202089309692383,145.01809692382812
294,-48.796539306640625,-187.43728858947753,78,629.98291015625,0.0001,1,a2c_opt2_seed1,-26.46294403076172,937.78076171875,1.3852308988571167,-19.005306243896484,172.70838928222656
298,-79.30146789550781,-179.48059410095215,65,443.58795166015625,0.0001,1,a2c_opt2_seed1,-12.024481773376465,650.8759155273438,1.3853505849838257,-8.682551383972168,82.59652709960938
304,-164.35511779785156,-164.3014892578125,124,627.9861450195312,0.0001,1,a2c_opt2_seed1,-26.799793243408203,935.4094848632812,1.3852275609970093,-19.375076293945312,174.53321838378906
310,-132.6788330078125,-164.4041262817383,84,602.2575073242188,0.0001,1,a2c_opt2_seed1,-30.322477340698242,903.6866455078125,1.385134220123291,-21.929513931274414,206.21240234375
316,-284.0926513671875,-157.09295318603515,87,894.0355224609375,0.0001,1,a2c_opt2_seed1,-32.11902618408203,1323.078857421875,1.3852263689041138,-23.288673400878906,227.5768280029297
322,-95.7459487915039,-138.96635528564454,77,534.769287109375,0.0001,1,a2c_opt2_seed1,-25.366037368774414,800.1942749023438,1.385237693786621,-18.28082275390625,178.69078063964844
326,-244.284423828125,-141.3686766052246,102,428.66180419921875,0.0001,1,a2c_opt2_seed1,-20.40668296813965,641.5274047851562,1.3854522705078125,-14.653525352478027,147.5082550048828
333,-197.19195556640625,-132.06202545166016,71,894.510986328125,0.0001,1,a2c_opt2_seed1,-34.15755844116211,1326.6702880859375,1.3849376440048218,-24.73548698425293,249.13494873046875
336,-160.93023681640625,-139.13482894897462,115,454.604736328125,0.0001,1,a2c_opt2_seed1,-22.84650993347168,682.07421875,1.3854738473892212,-16.474515914916992,170.89797973632812
343,-279.03277587890625,-148.39221908569337,68,1368.17822265625,0.0001,1,a2c_opt2_seed1,-43.261962890625,2016.34423828125,1.3848307132720947,-31.23129653930664,358.8730163574219
347,-257.918701171875,-152.30540466308594,106,565.8320922851562,0.0001,1,a2c_opt2_seed1,-27.227264404296875,847.2286987304688,1.3850449323654175,-19.538888931274414,214.3258819580078
353,-23.82158660888672,-156.98678611755372,115,446.69329833984375,0.0001,1,a2c_opt2_seed1,-19.23665428161621,665.615234375,1.385493278503418,-14.035751342773438,143.76979064941406
360,-69.54512023925781,-156.54822235107423,76,613.9328002929688,0.0001,1,a2c_opt2_seed1,-26.611896514892578,915.0648193359375,1.3852007389068604,-19.240631103515625,211.11505126953125
366,-234.94802856445312,-155.04048866271972,81,1330.650390625,0.0001,1,a2c_opt2_seed1,-28.629058837890625,1941.8287353515625,1.3849235773086548,-20.771892547607422,262.41387939453125
372,-128.49005126953125,-158.41335685729982,72,754.82763671875,0.0001,1,a2c_opt2_seed1,-30.64289093017578,1122.1016845703125,1.3850746154785156,-22.122201919555664,264.84356689453125
376,-361.4253845214844,-159.0307947540283,92,498.0464172363281,0.0001,1,a2c_opt2_seed1,-21.554750442504883,742.2883911132812,1.3854432106018066,-15.49997615814209,192.2113800048828
384,-260.107666015625,-162.62336463928222,103,1182.2376708984375,0.0001,1,a2c_opt2_seed1,-38.88901901245117,1744.4677734375,1.3852235078811646,-28.057477951049805,355.51068115234375
390,-196.10214233398438,-149.24790840148927,100,570.3059692382812,0.0001,1,a2c_opt2_seed1,-23.474729537963867,848.2591552734375,1.3852659463882446,-16.984683990478516,198.95297241210938
395,-344.8280029296875,-149.52887672424316,113,883.1334228515625,0.0001,1,a2c_opt2_seed1,-30.04315948486328,1304.5389404296875,1.3853411674499512,-21.63755226135254,263.4769287109375
402,-269.3215637207031,-146.1634091949463,92,1177.1846923828125,0.0001,1,a2c_opt2_seed1,-34.4229850769043,1730.869140625,1.384892225265503,-24.88041877746582,305.55169677734375
406,-92.04891204833984,-147.45138679504396,96,583.1769409179688,0.0001,1,a2c_opt2_seed1,-24.090940475463867,867.5264892578125,1.3851358890533447,-17.344520568847656,220.66464233398438
412,-105.54815673828125,-153.0285085296631,75,535.5360717773438,0.0001,1,a2c_opt2_seed1,-26.7623291015625,803.2843627929688,1.3852555751800537,-19.31894874572754,249.36770629882812
420,-368.4630432128906,-155.84111862182618,110,819.1207885742188,0.0001,1,a2c_opt2_seed1,-33.78254699707031,1218.434326171875,1.3849848508834839,-24.392669677734375,335.2649230957031
426,-166.42825317382812,-147.32881286621094,123,1090.615478515625,0.0001,1,a2c_opt2_seed1,-22.7386474609375,1590.5069580078125,1.3849079608917236,-16.401540756225586,227.61021423339844
429,-101.93456268310547,-145.46041229248047,63,335.734130859375,0.0001,1,a2c_opt2_seed1,-20.404422760009766,508.7703857421875,1.3853278160095215,-14.684976577758789,181.6519775390625
437,-96.16152954101562,-149.4632539367676,110,1141.373291015625,0.0001,1,a2c_opt2_seed1,-38.958946228027344,1686.1900634765625,1.3849055767059326,-28.074859619140625,410.11669921875
441,-170.82774353027344,-148.03152015686035,78,691.4462280273438,0.0001,1,a2c_opt2_seed1,-23.862918853759766,1021.8712158203125,1.3850529193878174,-17.23440933227539,233.65145874023438
445,-265.1011962890625,-154.02049964904785,149,723.1158447265625,0.0001,1,a2c_opt2_seed1,-22.03211212158203,1064.498046875,1.3852790594100952,-15.80062484741211,245.18841552734375
451,-92.12804412841797,-155.86833641052246,127,789.014892578125,0.0001,1,a2c_opt2_seed1,-32.36015701293945,1173.3939208984375,1.385473370552063,-23.320837020874023,348.17999267578125
458,32.61735534667969,-153.0333145904541,85,974.5442504882812,0.0001,1,a2c_opt2_seed1,-28.999603271484375,1433.635009765625,1.384903073310852,-20.953414916992188,327.1441650390625
462,-136.77203369140625,-160.1613388824463,74,874.4736328125,0.0001,1,a2c_opt2_seed1,-27.834169387817383,1289.0120849609375,1.385077953338623,-20.04426383972168,317.2811279296875
466,-40.11722946166992,-158.63302734375,133,489.9476318359375,0.0001,1,a2c_opt2_seed1,-16.982269287109375,724.1865844726562,1.385441780090332,-12.22969913482666,161.70071411132812
474,-242.7558135986328,-154.755523147583,110,681.4805297851562,0.0001,1,a2c_opt2_seed1,-27.668636322021484,1013.0712280273438,1.3852518796920776,-19.938457489013672,323.4613952636719
480,-100.55469512939453,-152.74030448913575,87,470.4101257324219,0.0001,1,a2c_opt2_seed1,-24.019451141357422,706.3289794921875,1.3852189779281616,-17.405921936035156,260.99688720703125
483,-282.7101135253906,-150.23587562561036,118,343.7336120605469,0.0001,1,a2c_opt2_seed1,-15.138033866882324,512.6748046875,1.3853002786636353,-10.88941478729248,181.6074981689453
490,-101.64935302734375,-151.3950033569336,77,476.3799743652344,0.0001,1,a2c_opt2_seed1,-19.39556884765625,708.2517700195312,1.3853110074996948,-13.973464012145996,219.11814880371094
494,-114.00984191894531,-141.95953689575197,82,709.9575805664062,0.0001,1,a2c_opt2_seed1,-10.558701515197754,1029.3099365234375,1.3848437070846558,-7.679165363311768,105.02224731445312
500,-242.97315979003906,-139.53255676269532,102,593.6078491210938,0.0001,1,a2c_opt2_seed1,-25.14272689819336,883.9303588867188,1.3845584392547607,-18.10289192199707,314.7669677734375
505,-83.56027221679688,-134.24344314575194,61,622.4981689453125,0.0001,1,a2c_opt2_seed1,-26.843765258789062,927.63232421875,1.3846665620803833,-19.33381462097168,318.3150939941406
511,-99.15789031982422,-139.90538131713868,95,781.5520629882812,0.0001,1,a2c_opt2_seed1,-27.607616424560547,1155.943359375,1.3845045566558838,-19.940731048583984,369.6968688964844
517,-111.00361633300781,-144.39351554870606,77,597.2940063476562,0.0001,1,a2c_opt2_seed1,-26.033771514892578,890.46923828125,1.3848148584365845,-18.717147827148438,325.0346984863281
521,-125.3392562866211,-143.43368560791015,99,476.19622802734375,0.0001,1,a2c_opt2_seed1,-23.722524642944336,714.170654296875,1.3845336437225342,-17.20496940612793,291.40045166015625
525,-136.85035705566406,-150.24529998779298,103,518.4926147460938,0.0001,1,a2c_opt2_seed1,-24.811363220214844,776.1494750976562,1.3844459056854248,-17.852754592895508,331.27386474609375
531,-166.06280517578125,-156.02031494140624,70,502.5018615722656,0.0001,1,a2c_opt2_seed1,-20.10832977294922,746.5870361328125,1.3845415115356445,-14.381895065307617,280.92144775390625
537,-57.99172592163086,-156.08524971008302,94,702.6409912109375,0.0001,1,a2c_opt2_seed1,-20.340744018554688,1032.83203125,1.3844448328018188,-14.63254451751709,270.26507568359375
541,-134.20387268066406,-167.6357398223877,72,1373.9837646484375,0.0001,1,a2c_opt2_seed1,-26.33831214904785,2000.4610595703125,1.3848357200622559,-18.7713565826416,466.451904296875
545,-124.60960388183594,-167.31409004211426,120,314.8102722167969,0.0001,1,a2c_opt2_seed1,-13.790279388427734,469.43035888671875,1.3848299980163574,-9.974427223205566,194.62828063964844
551,-210.4773712158203,-164.98355720520019,89,543.4964599609375,0.0001,1,a2c_opt2_seed1,-26.701976776123047,814.5701904296875,1.384648323059082,-19.09930419921875,335.4746398925781
556,-152.3672637939453,-166.48943992614747,120,494.4190673828125,0.0001,1,a2c_opt2_seed1,-21.174150466918945,736.5628051757812,1.3841114044189453,-15.206666946411133,287.9681701660156
562,-106.11445617675781,-153.89746696472167,76,565.8718872070312,0.0001,1,a2c_opt2_seed1,-13.984374046325684,828.3670654296875,1.384561538696289,-10.017781257629395,197.3268585205078
566,-191.63885498046875,-148.5480348968506,108,613.3078002929688,0.0001,1,a2c_opt2_seed1,-16.454404830932617,899.6612548828125,1.384666919708252,-11.863840103149414,219.98626708984375
572,-59.822052001953125,-139.81181449890136,67,322.1748046875,0.0001,1,a2c_opt2_seed1,-15.810242652893066,482.8367919921875,1.3847339153289795,-11.390381813049316,208.41815185546875
576,-143.263671875,-141.99051414489747,137,724.6632690429688,0.0001,1,a2c_opt2_seed1,-28.03113555908203,1075.2786865234375,1.3842445611953735,-20.048053741455078,415.04693603515625
581,-3.7360763549804688,-141.68743186950684,79,770.4114990234375,0.0001,1,a2c_opt2_seed1,-26.330888748168945,1138.204345703125,1.3845106363296509,-18.92708969116211,365.61114501953125
588,-110.59359741210938,-147.6546558380127,88,1279.692626953125,0.0001,1,a2c_opt2_seed1,-35.30136489868164,1878.56396484375,1.3841792345046997,-25.441789627075195,557.6810913085938
592,-269.2755126953125,-139.31881095886231,105,437.7459411621094,0.0001,1,a2c_opt2_seed1,-20.640243530273438,654.8384399414062,1.3847063779830933,-14.935650825500488,323.31109619140625
600,-74.59304809570312,-142.89998695373535,74,597.4708862304688,0.0001,1,a2c_opt2_seed1,-30.472726821899414,897.063232421875,1.3843083381652832,-21.967487335205078,457.3789367675781
603,-129.53199768066406,-143.09851707458495,106,443.0238952636719,0.0001,1,a2c_opt2_seed1,-21.670513153076172,663.8501586914062,1.3839406967163086,-15.54283618927002,344.59765625
610,-114.97227478027344,-144.9575400543213,73,795.639892578125,0.0001,1,a2c_opt2_seed1,-23.911605834960938,1170.788818359375,1.3843107223510742,-17.244308471679688,358.3116149902344
615,-318.05810546875,-151.38906394958497,103,523.3157348632812,0.0001,1,a2c_opt2_seed1,-22.66431999206543,779.9724731445312,1.3845335245132446,-16.323423385620117,341.70404052734375
620,-325.54510498046875,-160.16246467590332,158,1132.290283203125,0.0001,1,a2c_opt2_seed1,-39.036685943603516,1673.3253173828125,1.3842540979385376,-28.00507926940918,579.9157104492188
626,-397.57110595703125,-172.2959285736084,105,1138.7435302734375,0.0001,1,a2c_opt2_seed1,-34.820159912109375,1676.520751953125,1.3833796977996826,-25.07686996459961,655.830322265625
630,-26.788902282714844,-169.51692054748534,70,1225.9351806640625,0.0001,1,a2c_opt2_seed1,-26.926284790039062,1789.80322265625,1.3841829299926758,-19.136629104614258,426.6791076660156
637,-96.93619537353516,-168.4702732849121,84,862.5971069335938,0.0001,1,a2c_opt2_seed1,-32.5326042175293,1278.7576904296875,1.3835694789886475,-23.380538940429688,543.2278442382812
644,-147.5995330810547,-169.35706726074218,64,1086.401123046875,0.0001,1,a2c_opt2_seed1,-30.387081146240234,1595.4127197265625,1.383366584777832,-22.02161979675293,529.1005249023438
649,-114.9621353149414,-163.84923583984374,81,578.007080078125,0.0001,1,a2c_opt2_seed1,-8.945734977722168,838.5050048828125,1.3841636180877686,-6.405209064483643,121.90311431884766
655,-131.93641662597656,-157.03521942138673,81,433.3106384277344,0.0001,1,a2c_opt2_seed1,-17.678621292114258,644.2713623046875,1.3843146562576294,-12.691631317138672,266.20062255859375
660,-78.4485855102539,-155.12336990356445,67,575.10302734375,0.0001,1,a2c_opt2_seed1,-25.133167266845703,857.4812622070312,1.3837273120880127,-18.133560180664062,429.5301208496094
663,-203.30606079101562,-163.7631216430664,132,564.4832763671875,0.0001,1,a2c_opt2_seed1,-7.1881184577941895,816.6743774414062,1.383725643157959,-5.273055553436279,151.6377716064453
671,-163.71995544433594,-152.66942886352538,113,557.7794799804688,0.0001,1,a2c_opt2_seed1,-25.42603302001953,833.1516723632812,1.3837366104125977,-18.31484603881836,446.5014953613281
675,-136.1098175048828,-138.0334944152832,98,659.9911499023438,0.0001,1,a2c_opt2_seed1,-19.26685333251953,970.3695068359375,1.383565902709961,-13.907794952392578,297.5066833496094
681,-94.06059265136719,-135.17330093383788,73,463.49957275390625,0.0001,1,a2c_opt2_seed1,-20.204362869262695,691.0066528320312,1.3840408325195312,-14.642271041870117,365.5674133300781
687,-113.20591735839844,-125.52237991333008,79,447.22515869140625,0.0001,1,a2c_opt2_seed1,-20.954126358032227,668.8285522460938,1.3833776712417603,-15.032079696655273,360.7629699707031
692,-391.0184631347656,-132.60104232788086,110,714.3373413085938,0.0001,1,a2c_opt2_seed1,-24.193161010742188,1055.0445556640625,1.3833807706832886,-17.519132614135742,477.4462890625
698,-73.69976806640625,-130.93279953002929,121,313.6180419921875,0.0001,1,a2c_opt2_seed1,-14.477527618408203,468.708984375,1.3836870193481445,-10.424665451049805,265.64013671875
703,-137.54461669921875,-133.94669021606444,81,575.893798828125,0.0001,1,a2c_opt2_seed1,-28.897092819213867,863.9879760742188,1.3829342126846313,-20.829566955566406,543.9185180664062
708,-362.9684143066406,-148.0564144897461,142,1097.2200927734375,0.0001,1,a2c_opt2_seed1,-27.807811737060547,1607.183837890625,1.383141040802002,-20.13811683654785,617.4085083007812
713,1.6986236572265625,-138.130089263916,93,510.185546875,0.0001,1,a2c_opt2_seed1,-15.305146217346191,750.7020263671875,1.3836922645568848,-10.974787712097168,261.11199951171875
720,-414.2170715332031,-148.1499040222168,108,942.5669555664062,0.0001,1,a2c_opt2_seed1,-30.685144424438477,1390.361083984375,1.3827301263809204,-22.222084045410156,637.7055053710938
724,-237.94969177246094,-156.18921783447266,108,517.6852416992188,0.0001,1,a2c_opt2_seed1,-27.035966873168945,778.174072265625,1.3831431865692139,-19.534189224243164,512.6610717773438
730,-140.16900634765625,-159.45712814331054,73,1319.4337158203125,0.0001,1,a2c_opt2_seed1,-28.090518951416016,1925.0357666015625,1.382332444190979,-20.511089324951172,580.2037963867188
733,-108.67865753173828,-159.1338653564453,92,385.5086364746094,0.0001,1,a2c_opt2_seed1,-22.304031372070312,582.590576171875,1.3828672170639038,-16.013324737548828,424.6272888183594
740,-447.4816589355469,-171.4502098083496,107,1016.0169677734375,0.0001,1,a2c_opt2_seed1,-33.56000518798828,1499.396728515625,1.3824818134307861,-24.19977378845215,734.5317993164062
744,-113.83099365234375,-169.0643946838379,91,497.230224609375,0.0001,1,a2c_opt2_seed1,-24.15250587463379,744.83349609375,1.3834315538406372,-17.35027313232422,486.93878173828125
749,-338.90869140625,-177.32107803344726,102,558.8655395507812,0.0001,1,a2c_opt2_seed1,-18.117937088012695,824.2630615234375,1.3830994367599487,-13.118294715881348,423.41668701171875
754,-280.4317626953125,-178.23700027465821,85,690.3963623046875,0.0001,1,a2c_opt2_seed1,-27.733177185058594,1025.9002685546875,1.382904052734375,-19.836833953857422,580.730224609375
760,-130.5753173828125,-175.17837020874023,129,696.4967651367188,0.0001,1,a2c_opt2_seed1,-24.99567985534668,1030.7044677734375,1.3827234506607056,-18.22117805480957,632.3856811523438
766,-90.49954223632812,-173.0943804168701,79,434.4622497558594,0.0001,1,a2c_opt2_seed1,-21.750211715698242,651.7330932617188,1.383141040802002,-15.574437141418457,449.5644836425781
772,-97.66995239257812,-174.57712432861328,119,961.5702514648438,0.0001,1,a2c_opt2_seed1,-28.562488555908203,1414.476318359375,1.3820409774780273,-20.48124122619629,659.9196166992188
777,-117.67707824707031,-170.2072745513916,85,408.7326965332031,0.0001,1,a2c_opt2_seed1,-15.436178207397461,605.95654296875,1.3830231428146362,-11.096384048461914,359.31500244140625
782,-30.996986389160156,-160.47206718444824,118,337.8834533691406,0.0001,1,a2c_opt2_seed1,-17.175310134887695,507.2278137207031,1.3833084106445312,-12.344403266906738,362.14599609375
788,-123.72064971923828,-163.78759269714357,139,774.1585693359375,0.0001,1,a2c_opt2_seed1,-25.463342666625977,1142.3179931640625,1.381409764289856,-18.3261661529541,617.3464965820312
794,-73.18362426757812,-153.4673101043701,102,338.28387451171875,0.0001,1,a2c_opt2_seed1,-19.52157974243164,511.15167236328125,1.382895827293396,-13.983625411987305,402.25457763671875
799,-295.6307067871094,-148.75909461975098,80,1201.30615234375,0.0001,1,a2c_opt2_seed1,-37.6569938659668,1769.948486328125,1.380796194076538,-27.16295051574707,925.8748168945312
802,-94.13714599609375,-159.7364608001709,83,311.5303955078125,0.0001,1,a2c_opt2_seed1,-13.840240478515625,464.8161926269531,1.382033109664917,-10.044434547424316,341.9580078125
809,-218.12884521484375,-154.14567710876466,132,659.8594970703125,0.0001,1,a2c_opt2_seed1,-31.801145553588867,988.0875854492188,1.382162094116211,-23.044225692749023,736.4736938476562
813,-296.60595703125,-165.5393822479248,104,960.2284545898438,0.0001,1,a2c_opt2_seed1,-27.64718246459961,1411.2518310546875,1.383312702178955,-19.788188934326172,716.3036499023438
819,-108.47583770751953,-171.25056510925293,125,531.6416625976562,0.0001,1,a2c_opt2_seed1,-24.878063201904297,795.0291748046875,1.383314847946167,-18.087501525878906,608.8079223632812
822,-146.34848022460938,-170.3681563568115,84,545.9618530273438,0.0001,1,a2c_opt2_seed1,-23.9047908782959,814.0961303710938,1.3825019598007202,-16.990346908569336,587.9629516601562
827,-318.52862548828125,-177.02851806640626,133,511.1558532714844,0.0001,1,a2c_opt2_seed1,-20.82342529296875,759.9713745117188,1.3829987049102783,-15.013648986816406,557.2150268554688
