episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,policy_loss,return_mean,return_std,grad_norm
38,-94.89315152591854,-232.52075696338434,87,-0.006920814514160156,0.0005,1,reinforce_gamma_high_seed1,-0.006920814514160156,-6.604468580917455e-07,1.0,0.0008972519426606596
39,-78.32822078901617,-228.56710218968263,66,-0.0005340576171875,0.0005,1,reinforce_gamma_high_seed1,-0.0005340576171875,-8.12790617032988e-08,1.0,9.492028766544536e-05
40,-113.2587908515596,-225.68439440622956,102,-0.011051177978515625,0.0005,1,reinforce_gamma_high_seed1,-0.011051177978515625,-7.625888542861503e-07,1.0,0.0019546968396753073
41,-93.41019710158287,-222.45819447196988,114,-0.00197601318359375,0.0005,1,reinforce_gamma_high_seed1,-0.00197601318359375,-1.1032087599005536e-07,1.0,0.0002612678799778223
42,-62.504062893132236,-218.64976276771185,84,0.002655029296875,0.0005,1,reinforce_gamma_high_seed1,0.002655029296875,2.7815499947791977e-07,1.0,0.0005012451438233256
43,-478.3254275804829,-224.68873171684606,92,0.00081634521484375,0.0005,1,reinforce_gamma_high_seed1,0.00081634521484375,6.737916180554748e-08,1.0,0.0001307952479692176
44,-154.88822219753524,-223.10235650049808,104,-0.00110626220703125,0.0005,1,reinforce_gamma_high_seed1,-0.00110626220703125,-7.565204640513912e-08,1.0,0.00011882492253789678
45,-68.94153477803295,-219.67656046222106,62,-0.0008840560913085938,0.0005,1,reinforce_gamma_high_seed1,-0.0008840560913085938,-1.5381843354589364e-07,1.0,8.347897528437898e-05
46,-487.2762851567763,-225.49394578166792,95,0.001773834228515625,0.0005,1,reinforce_gamma_high_seed1,0.001773834228515625,1.643833371645087e-07,1.0,0.00037850558874197304
47,-131.21328297363675,-223.48797423256087,82,-0.0022687911987304688,0.0005,1,reinforce_gamma_high_seed1,-0.0022687911987304688,-2.4132611997629283e-07,1.0,0.00020338667673058808
48,-221.40516017519502,-223.44458227303244,105,0.0026782751083374023,0.0005,1,reinforce_gamma_high_seed1,0.0026782751083374023,1.7824626752371842e-07,1.0,0.0002712417335715145
49,-74.48484407517702,-220.4045876159333,67,0.001465439796447754,0.0005,1,reinforce_gamma_high_seed1,0.001465439796447754,2.393082070284436e-07,1.0,7.381210889434442e-05
50,-375.40716480074,-223.50463915962948,127,-0.011054515838623047,0.0005,1,reinforce_gamma_high_seed1,-0.011054515838623047,-5.078127855995263e-07,1.0,0.0013530943542718887
51,-90.65440161420494,-222.66211011030254,68,0.0160369873046875,0.0005,1,reinforce_gamma_high_seed1,0.0160369873046875,2.5384565560671035e-06,1.0,0.0015120574971660972
52,-266.45409620301245,-223.6443494331105,93,0.0008301734924316406,0.0005,1,reinforce_gamma_high_seed1,0.0008301734924316406,6.857738554799653e-08,1.0,5.7009125157492235e-05
53,-93.62130555789308,-220.74932051028446,80,-0.0054473876953125,0.0005,1,reinforce_gamma_high_seed1,-0.0054473876953125,-6.377696877279959e-07,1.0,0.0010628156596794724
54,-98.579493961079,-216.21263079649864,76,-0.000560760498046875,0.0005,1,reinforce_gamma_high_seed1,-0.000560760498046875,-5.6467559517159316e-08,1.0,6.346871668938547e-05
55,-214.67695448929393,-215.55310134396052,61,0.0014047622680664062,0.0005,1,reinforce_gamma_high_seed1,0.0014047622680664062,2.760378947641584e-07,1.0,0.0002195546549046412
56,-575.6720677736929,-221.65836825686083,100,0.000335693359375,0.0005,1,reinforce_gamma_high_seed1,0.000335693359375,1.5497207073167374e-08,1.0,5.5130836699390784e-05
57,-310.5981102750456,-224.20800112418584,69,-0.0012804269790649414,0.0005,1,reinforce_gamma_high_seed1,-0.0012804269790649414,-2.1250352233437297e-07,1.0,0.00028342215227894485
58,-119.57399363196669,-218.92406495453451,94,0.0035266876220703125,0.0005,1,reinforce_gamma_high_seed1,0.0035266876220703125,2.9168231208132056e-07,1.0,0.0004980015801265836
59,-163.57595311076972,-214.02358553770392,105,7.677078247070312e-05,0.0005,1,reinforce_gamma_high_seed1,7.677078247070312e-05,4.541306442007453e-09,1.0,1.3817123544868082e-05
60,-147.4249077549149,-214.23484318297776,96,-0.0032958984375,0.0005,1,reinforce_gamma_high_seed1,-0.0032958984375,-2.7194619178771973e-07,1.0,0.00032811088021844625
61,-120.9580663825728,-213.15851959838628,88,0.02381134033203125,0.0005,1,reinforce_gamma_high_seed1,0.02381134033203125,2.2487206479127053e-06,0.9999999403953552,0.0031302180141210556
62,-143.33432707314273,-215.66955673474502,81,-0.0029320716857910156,0.0005,1,reinforce_gamma_high_seed1,-0.0029320716857910156,-3.1862728633313964e-07,1.0,0.0005567437037825584
63,-80.37872553034471,-215.57321981104775,65,0.003935337066650391,0.0005,1,reinforce_gamma_high_seed1,0.003935337066650391,6.620700787607348e-07,1.0,0.0006622581277042627
64,-431.09191231175305,-216.35209401252771,94,-0.0002079010009765625,0.0005,1,reinforce_gamma_high_seed1,-0.0002079010009765625,-8.560241404609314e-09,1.0,7.511362582590664e-06
65,-126.56880810446165,-215.40770141371095,106,-0.0003414154052734375,0.0005,1,reinforce_gamma_high_seed1,-0.0003414154052734375,-2.361693418606592e-08,1.0,2.9354599973885342e-05
66,-498.2375150673703,-219.50927190344532,115,0.005094289779663086,0.0005,1,reinforce_gamma_high_seed1,0.005094289779663086,2.8195589152346656e-07,0.9999999403953552,0.0002783872187137604
67,-390.3236957437375,-217.048163468597,84,-0.0026702880859375,0.0005,1,reinforce_gamma_high_seed1,-0.0026702880859375,-2.802837570925476e-07,0.9999999403953552,0.00030526064801961184
68,-325.80296501769004,-219.71393677276276,100,0.00241851806640625,0.0005,1,reinforce_gamma_high_seed1,0.00241851806640625,1.7404556729161413e-07,1.0,0.00020702826441265643
69,-100.3865717686627,-218.85535535964664,64,-0.0020751953125,0.0005,1,reinforce_gamma_high_seed1,-0.0020751953125,-3.650784492492676e-07,1.0,0.000393812166294083
70,-118.01254126030508,-218.67841838538175,92,-0.001384735107421875,0.0005,1,reinforce_gamma_high_seed1,-0.001384735107421875,-1.1726565674052836e-07,1.0,0.0001296961127081886
71,-373.5957766297152,-223.75713785361478,88,0.0019378662109375,0.0005,1,reinforce_gamma_high_seed1,0.0019378662109375,1.842325332290784e-07,1.0,0.0002136083203367889
72,-117.50262354754713,-223.91514696978226,110,0.006169319152832031,0.0005,1,reinforce_gamma_high_seed1,0.006169319152832031,3.6196274777466897e-07,1.0,0.0012481058947741985
73,-147.555304426928,-223.66438017789315,108,0.00344085693359375,0.0005,1,reinforce_gamma_high_seed1,0.00344085693359375,2.1413519846191775e-07,1.0,0.0006511136889457703
74,-94.34294131202736,-218.94321960901627,72,0.0007476806640625,0.0005,1,reinforce_gamma_high_seed1,0.0007476806640625,1.043081283569336e-07,1.0,6.44465908408165e-05
75,-89.20560503374898,-213.10778038049352,77,0.0030536651611328125,0.0005,1,reinforce_gamma_high_seed1,0.0030536651611328125,3.7620594639520277e-07,1.0,0.0005490523180924356
76,-244.76111468867407,-211.36388981250536,86,-0.002635955810546875,0.0005,1,reinforce_gamma_high_seed1,-0.002635955810546875,-2.626762807267369e-07,1.0,0.0005300533375702798
77,-332.4260304509007,-215.95908814379777,98,9.1552734375e-05,0.0005,1,reinforce_gamma_high_seed1,9.1552734375e-05,2.432842594046747e-09,1.0,3.6840203847532393e-06
78,-89.40216614469679,-213.88902494372428,63,0.0030574798583984375,0.0005,1,reinforce_gamma_high_seed1,0.0030574798583984375,5.695554818885284e-07,1.0,0.0003845535684376955
79,-126.24441609662324,-212.28470012281068,72,-0.001255035400390625,0.0005,1,reinforce_gamma_high_seed1,-0.001255035400390625,-1.7508864402770996e-07,1.0,0.0002206594217568636
80,-0.48551616176081325,-208.60088363537835,146,0.00023651123046875,0.0005,1,reinforce_gamma_high_seed1,0.00023651123046875,3.266007908564461e-09,1.0,5.0019616537611e-06
81,-180.2141137700045,-207.54705212605512,57,0.0013959407806396484,0.0005,1,reinforce_gamma_high_seed1,0.0013959407806396484,3.199828313427133e-07,1.0,0.0003087567165493965
82,-286.4654710705857,-210.5673405340506,85,0.002020597457885742,0.0005,1,reinforce_gamma_high_seed1,0.002020597457885742,2.131742604660758e-07,1.0,0.0002546737086959183
83,-39.341596640949675,-204.06024211341938,91,-0.00010895729064941406,0.0005,1,reinforce_gamma_high_seed1,-0.00010895729064941406,-9.16994569166718e-09,1.0,1.1169522622367367e-05
84,-336.75595292452755,-205.74999332170074,101,0.0013251304626464844,0.0005,1,reinforce_gamma_high_seed1,0.0013251304626464844,1.0268522743217545e-07,1.0,0.0003540278703439981
85,-130.10435950984765,-197.00870617970133,82,-0.001068115234375,0.0005,1,reinforce_gamma_high_seed1,-0.001068115234375,-1.1339420069589323e-07,1.0,7.179667591117322e-05
86,-85.00569892471849,-197.18169833942468,71,0.0017594099044799805,0.0005,1,reinforce_gamma_high_seed1,0.0017594099044799805,2.4849259716575034e-07,1.0,0.0003669675497803837
87,-99.9680222930128,-192.47278934313937,68,0.0065765380859375,0.0005,1,reinforce_gamma_high_seed1,0.0065765380859375,9.98377799987793e-07,1.0,0.001320586889050901
88,-109.47823089339961,-192.76449093048896,68,0.0017685890197753906,0.0005,1,reinforce_gamma_high_seed1,0.0017685890197753906,2.7348013986738806e-07,1.0,0.00034623139072209597
89,-94.84767773593941,-193.09488006942746,104,-0.0012969970703125,0.0005,1,reinforce_gamma_high_seed1,-0.0012969970703125,-8.654136252062017e-08,1.0,0.0001834037248045206
90,-120.60697182699394,-193.24184368893614,84,-0.003021240234375,0.0005,1,reinforce_gamma_high_seed1,-0.003021240234375,-3.0653816907033615e-07,1.0,0.0004015485174022615
91,-88.9720028329186,-193.15307980356283,96,0.0015411376953125,0.0005,1,reinforce_gamma_high_seed1,0.0015411376953125,1.2417633854511223e-07,0.9999999403953552,0.00022654657368548214
92,90.00196707887831,-190.10295920412264,1000,-0.030426025390625,0.0005,1,reinforce_gamma_high_seed1,-0.030426025390625,-1.7702578958278536e-08,1.0,0.0012465121690183878
93,-206.64741848269256,-184.66939902216683,66,0.00084686279296875,0.0005,1,reinforce_gamma_high_seed1,0.00084686279296875,1.4088369937326206e-07,1.0,8.721529593458399e-05
94,-235.77140976243916,-186.2870627734649,101,-0.0014190673828125,0.0005,1,reinforce_gamma_high_seed1,-0.0014190673828125,-9.914435850078007e-08,1.0,0.00014649968943558633
95,-79.74100061880794,-186.5030520902804,90,-0.00226593017578125,0.0005,1,reinforce_gamma_high_seed1,-0.00226593017578125,-2.0696057845270843e-07,1.0,0.0004996894276700914
96,-138.093716043357,-179.51940070801203,119,-0.003579854965209961,0.0005,1,reinforce_gamma_high_seed1,-0.003579854965209961,-1.692972233513501e-07,1.0,0.00016304671589750797
97,-46.48426500363459,-177.82482034861198,91,0.001999378204345703,0.0005,1,reinforce_gamma_high_seed1,0.001999378204345703,1.7684894260128203e-07,0.9999999403953552,0.0002835252962540835
98,-118.18748943643942,-175.76046693383688,82,0.0017061233520507812,0.0005,1,reinforce_gamma_high_seed1,0.0017061233520507812,1.86809685942535e-07,1.0,0.0002521720016375184
99,-216.4102238639594,-178.59897452961252,92,-0.0024871826171875,0.0005,1,reinforce_gamma_high_seed1,-0.0024871826171875,-2.1639077374402405e-07,0.9999999403953552,0.0001321271265624091
100,-79.3853188229117,-172.67853761005594,66,-0.000926971435546875,0.0005,1,reinforce_gamma_high_seed1,-0.000926971435546875,-1.607519237722954e-07,1.0,0.00019596359925344586
101,-438.95767627248136,-179.6446031032215,99,-0.0002658367156982422,0.0005,1,reinforce_gamma_high_seed1,-0.0002658367156982422,-1.806201410659014e-08,0.9999999403953552,3.088558150921017e-05
102,-199.7613705173114,-178.31074858950745,138,0.006671905517578125,0.0005,1,reinforce_gamma_high_seed1,0.006671905517578125,2.5223994271073025e-07,1.0,0.0004912266158498824
103,-488.1052035502581,-186.20042654935475,118,0.00168609619140625,0.0005,1,reinforce_gamma_high_seed1,0.00168609619140625,9.849919990756462e-08,1.0,0.00022693679784424603
104,-255.17164481698055,-189.33226956647277,92,3.814697265625e-05,0.0005,1,reinforce_gamma_high_seed1,3.814697265625e-05,1.2957531048130022e-08,1.0,3.046688470931258e-05
105,-245.31245719594884,-189.9449796206059,76,-0.00225067138671875,0.0005,1,reinforce_gamma_high_seed1,-0.00225067138671875,-3.0586593879888824e-07,1.0,0.0005443947156891227
106,-137.24926088737942,-181.1765234828796,64,7.62939453125e-06,0.0005,1,reinforce_gamma_high_seed1,7.62939453125e-06,-5.587935447692871e-09,0.9999999403953552,3.982040198025061e-06
107,-104.65451573201432,-177.057651592019,66,0.0015726089477539062,0.0005,1,reinforce_gamma_high_seed1,0.0015726089477539062,2.5738370368344476e-07,1.0,0.0001936965127242729
108,-90.90202270074184,-176.48421217339447,74,0.0005273818969726562,0.0005,1,reinforce_gamma_high_seed1,0.0005273818969726562,7.168667082169122e-08,0.9999999403953552,5.448376396088861e-05
109,-284.2675434117326,-178.89804397941373,95,-0.003249645233154297,0.0005,1,reinforce_gamma_high_seed1,-0.003249645233154297,-2.5943705850295373e-07,1.0,0.0005260045290924609
110,-129.1583216484773,-178.53271225728497,80,0.0027618408203125,0.0005,1,reinforce_gamma_high_seed1,0.0027618408203125,3.255903777699132e-07,1.0,0.0002751357387751341
111,-370.22173678770196,-183.51798566538756,92,0.00098419189453125,0.0005,1,reinforce_gamma_high_seed1,0.00098419189453125,9.523785848841726e-08,1.0,0.00011349538544891402
112,-104.22882613617996,-182.73587564664834,67,0.004793405532836914,0.0005,1,reinforce_gamma_high_seed1,0.004793405532836914,7.8375660450547e-07,1.0,0.0006442054291255772
113,-73.90436726628963,-182.60638848136722,72,0.0050201416015625,0.0005,1,reinforce_gamma_high_seed1,0.0050201416015625,7.053216108943161e-07,0.9999999403953552,0.0002960567071568221
114,-115.68006129307565,-176.2981514609937,63,-0.006071329116821289,0.0005,1,reinforce_gamma_high_seed1,-0.006071329116821289,-1.1107277941846405e-06,1.0,0.0012447661720216274
115,-404.3190310263229,-181.8531559194309,94,0.0006732940673828125,0.0005,1,reinforce_gamma_high_seed1,0.0006732940673828125,4.723985114196694e-08,0.9999999403953552,0.00010428625682834536
116,-293.3769006559784,-177.75594363120308,100,-0.00284576416015625,0.0005,1,reinforce_gamma_high_seed1,-0.00284576416015625,-1.9431114139933925e-07,1.0,0.0004174927016720176
117,-293.01485602287465,-175.80976683678583,80,-0.0011749267578125,0.0005,1,reinforce_gamma_high_seed1,-0.0011749267578125,-1.3262032894090225e-07,1.0,0.0001997999643208459
118,-249.59949152342682,-174.28569736690054,94,0.001758575439453125,0.0005,1,reinforce_gamma_high_seed1,0.001758575439453125,1.4457296515502094e-07,0.9999999403953552,0.0002445997088216245
119,-99.60896177964649,-174.2701451671202,74,-0.0022735595703125,0.0005,1,reinforce_gamma_high_seed1,-0.0022735595703125,-3.0366149417204724e-07,1.0,0.00017939918325282633
120,-135.86303939762428,-174.6271551298666,83,0.0053441524505615234,0.0005,1,reinforce_gamma_high_seed1,0.0053441524505615234,5.587037890109059e-07,1.0,0.0007413234561681747
121,44.89297230411481,-166.25738015119,87,-1.9311904907226562e-05,0.0005,1,reinforce_gamma_high_seed1,-1.9311904907226562e-05,9.591552441179374e-09,0.9999999403953552,1.4501352779916488e-05
122,-101.67887862153405,-165.94090525266972,73,-0.003447413444519043,0.0005,1,reinforce_gamma_high_seed1,-0.003447413444519043,-4.6948863996476575e-07,1.0,0.0005141405272297561
123,-152.82843486979297,-166.04636786152705,81,0.0015611648559570312,0.0005,1,reinforce_gamma_high_seed1,0.0015611648559570312,1.648325991254751e-07,1.0,0.00019826249626930803
124,-228.67729455825935,-168.7330549264517,100,0.002162933349609375,0.0005,1,reinforce_gamma_high_seed1,0.002162933349609375,1.5556811661099346e-07,1.0,0.0003582471690606326
125,-193.8071847381202,-170.82508652053912,96,-0.0006256103515625,0.0005,1,reinforce_gamma_high_seed1,-0.0006256103515625,-6.084641057668705e-08,1.0,7.353276305366307e-05
126,-434.9752636026847,-174.62936949881933,85,-5.91278076171875e-05,0.0005,1,reinforce_gamma_high_seed1,-5.91278076171875e-05,-7.012311287191153e-10,1.0,1.1319799568809685e-06
127,-249.2662631987421,-172.96617415377617,103,9.59634780883789e-05,0.0005,1,reinforce_gamma_high_seed1,9.59634780883789e-05,3.4721152619709983e-09,1.0,4.72662441097782e-06
128,-265.47546513564834,-176.48764013359516,99,-0.005413532257080078,0.0005,1,reinforce_gamma_high_seed1,-0.005413532257080078,-3.991704886630032e-07,0.9999999403953552,0.0003241442609578371
129,43.3112597375505,-173.0965266169117,81,0.0008709430694580078,0.0005,1,reinforce_gamma_high_seed1,0.0008709430694580078,1.0302037622977878e-07,1.0,9.91533015621826e-05
130,-89.69939581502828,-174.88080420997707,66,0.0005340576171875,0.0005,1,reinforce_gamma_high_seed1,0.0005340576171875,8.308526133760097e-08,1.0,5.61828346690163e-05
131,-136.12549238937504,-173.99903178236448,115,-0.006798744201660156,0.0005,1,reinforce_gamma_high_seed1,-0.006798744201660156,-3.6177428341943596e-07,1.0,0.001246725209057331
132,-122.86261729160228,-170.72697470678477,110,-0.004497528076171875,0.0005,1,reinforce_gamma_high_seed1,-0.004497528076171875,-2.763487998436176e-07,1.0,0.00038549461169168353
133,-24.710922207932427,-170.43436121812442,84,3.4332275390625e-05,0.0005,1,reinforce_gamma_high_seed1,3.4332275390625e-05,-8.514949634275126e-09,1.0,9.189187949232291e-06
134,-251.26225891828636,-168.72448733799965,136,0.0081787109375,0.0005,1,reinforce_gamma_high_seed1,0.0081787109375,3.322082307022356e-07,1.0,0.0013210667530074716
135,-142.46391221999005,-168.97167839220248,89,0.004933357238769531,0.0005,1,reinforce_gamma_high_seed1,0.004933357238769531,4.634428591998585e-07,1.0,0.0005650902749039233
136,-128.36086994336046,-169.83878181257532,104,0.00113677978515625,0.0005,1,reinforce_gamma_high_seed1,0.00113677978515625,7.794453438236815e-08,1.0,0.00018045201431959867
137,-357.4644226610749,-174.98870981993656,95,0.0030994415283203125,0.0005,1,reinforce_gamma_high_seed1,0.0030994415283203125,2.4532016595912864e-07,1.0,0.0005691628321073949
138,-282.0088629764714,-178.43932246159798,151,0.007936239242553711,0.0005,1,reinforce_gamma_high_seed1,0.007936239242553711,2.4236589979409473e-07,1.0,0.0013051200658082962
139,-148.22731213329797,-179.50691514954516,79,-0.003149271011352539,0.0005,1,reinforce_gamma_high_seed1,-0.003149271011352539,-3.5762786865234375e-07,1.0,0.0005285951192490757
140,-241.57808231521156,-181.9263373593095,121,0.003948688507080078,0.0005,1,reinforce_gamma_high_seed1,0.003948688507080078,2.049217471267184e-07,1.0,0.0005356122856028378
141,-137.88186622902833,-182.9045346272317,131,-0.004544258117675781,0.0005,1,reinforce_gamma_high_seed1,-0.004544258117675781,-1.9291884711947205e-07,1.0,0.0003125270886812359
142,-193.33869391547682,-188.5713478471188,111,-0.0013039112091064453,0.0005,1,reinforce_gamma_high_seed1,-0.0013039112091064453,-7.839890514560466e-08,1.0,0.00023283378686755896
143,-83.32467089220242,-186.10489289530904,74,0.0038700103759765625,0.0005,1,reinforce_gamma_high_seed1,0.0038700103759765625,5.138887217981392e-07,1.0,0.0005702077178284526
144,-118.60983481776736,-183.76166139641558,101,0.010144233703613281,0.0005,1,reinforce_gamma_high_seed1,0.010144233703613281,7.128951438062359e-07,1.0,0.0010700474958866835
145,-85.95147494495639,-183.88587088293855,86,0.0042629241943359375,0.0005,1,reinforce_gamma_high_seed1,0.0042629241943359375,4.26935599762146e-07,0.9999999403953552,0.0002058146637864411
146,-135.64594089566037,-183.8369153799846,60,-0.0063018798828125,0.0005,1,reinforce_gamma_high_seed1,-0.0063018798828125,-1.2844800494349329e-06,1.0,0.000998493516817689
147,-292.15570979363474,-188.75034427578464,75,-0.0011371374130249023,0.0005,1,reinforce_gamma_high_seed1,-0.0011371374130249023,-1.4940897585802304e-07,1.0,0.0001531988091301173
148,-328.9249707881323,-192.96509390281847,94,0.0019359588623046875,0.0005,1,reinforce_gamma_high_seed1,0.0019359588623046875,1.578889055053878e-07,1.0,0.00018457355326972902
149,-331.31782848854004,-195.2632459953101,100,-0.00608062744140625,0.0005,1,reinforce_gamma_high_seed1,-0.00608062744140625,-4.3272973471175646e-07,1.0,0.0006583613576367497
150,-82.06379586052199,-195.31681553606228,89,0.009282469749450684,0.0005,1,reinforce_gamma_high_seed1,0.009282469749450684,8.558959052606951e-07,1.0,0.000699765922036022
151,-108.76530214973027,-188.71296805360726,120,-0.001811981201171875,0.0005,1,reinforce_gamma_high_seed1,-0.001811981201171875,-9.139378676081833e-08,1.0,0.0002623576147016138
152,-233.83205695114393,-189.39438178228392,107,-0.006462454795837402,0.0005,1,reinforce_gamma_high_seed1,-0.006462454795837402,-4.0330618844564015e-07,0.9999999403953552,0.0008332727593369782
153,-309.96090140782746,-185.8314957394353,86,0.00243377685546875,0.0005,1,reinforce_gamma_high_seed1,0.00243377685546875,2.3703242391093227e-07,0.9999999403953552,0.00026277080178260803
