episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,policy_loss,return_mean,return_std,grad_norm
1,-226.515105612668,-226.515105612668,98,0.008108377456665039,0.0005,1,reinforce_hidden_size_low_seed1,0.008108377456665039,6.167256287881173e-07,1.0,0.00042604058398865163
2,-284.4334849670721,-255.47429528987004,90,0.012037277221679688,0.0005,1,reinforce_hidden_size_low_seed1,0.012037277221679688,1.0795063190016663e-06,1.0,0.001377975451759994
3,14.10462218291245,-165.61465613227588,120,-3.0517578125e-05,0.0005,1,reinforce_hidden_size_low_seed1,-3.0517578125e-05,-1.9868215961338365e-09,1.0,2.681300884432858e-06
4,-445.02660627129234,-235.46764366703,113,0.0016143321990966797,0.0005,1,reinforce_hidden_size_low_seed1,0.0016143321990966797,9.389049893115953e-08,1.0,0.0001608629827387631
5,-334.4949520600709,-255.27310534563816,90,0.0013561248779296875,0.0005,1,reinforce_hidden_size_low_seed1,0.0013561248779296875,1.1920928955078125e-07,1.0,8.569876081310213e-05
6,-209.75672219722884,-247.68704148756993,80,-0.0024585723876953125,0.0005,1,reinforce_hidden_size_low_seed1,-0.0024585723876953125,-2.74181360282455e-07,0.9999999403953552,0.00018206058302894235
7,-70.97084453921609,-222.44187049494798,73,-0.001394033432006836,0.0005,1,reinforce_hidden_size_low_seed1,-0.001394033432006836,-1.8942846224945242e-07,1.0,0.0001408261014148593
8,-336.9561440207666,-236.7561546856753,85,-0.0040634870529174805,0.0005,1,reinforce_hidden_size_low_seed1,-0.0040634870529174805,-4.2003745193142095e-07,1.0,0.00030310210422612727
9,-140.3864744829762,-226.04841244093097,102,-0.001682281494140625,0.0005,1,reinforce_hidden_size_low_seed1,-0.001682281494140625,-1.1453441572939482e-07,0.9999999403953552,0.00012464390601962805
10,-80.02795227599715,-211.44636642443757,76,-0.000518798828125,0.0005,1,reinforce_hidden_size_low_seed1,-0.000518798828125,-6.666309104730317e-08,1.0,1.9461556803435087e-05
11,-158.6556128065951,-206.64720700463374,71,0.0018329620361328125,0.0005,1,reinforce_hidden_size_low_seed1,0.0018329620361328125,2.5185062213495257e-07,1.0,0.00016027980018407106
12,-335.1163399995601,-217.35296808754424,77,-0.0018322467803955078,0.0005,1,reinforce_hidden_size_low_seed1,-0.0018322467803955078,-2.29129540230133e-07,0.9999999403953552,0.00011198594438610598
13,-117.09001870308171,-209.6404335195087,115,-0.006359457969665527,0.0005,1,reinforce_hidden_size_low_seed1,-0.006359457969665527,-3.5140826071256015e-07,1.0,0.0006749351741746068
14,-102.17906197983271,-201.96462126667467,133,-0.0017278194427490234,0.0005,1,reinforce_hidden_size_low_seed1,-0.0017278194427490234,-8.425318043236985e-08,0.9999999403953552,0.00017727243539411575
15,-330.5086272224192,-210.53422166372428,116,0.00605010986328125,0.0005,1,reinforce_hidden_size_low_seed1,0.00605010986328125,3.2577020192547934e-07,1.0,0.0005043018027208745
16,-427.33367861384784,-224.08418772310702,102,0.0023040771484375,0.0005,1,reinforce_hidden_size_low_seed1,0.0023040771484375,1.5660828012187267e-07,1.0,0.0004968667053617537
17,-136.5697304850762,-218.93627847381111,115,-0.004216670989990234,0.0005,1,reinforce_hidden_size_low_seed1,-0.004216670989990234,-2.2597934901114058e-07,1.0,0.0001646094606257975
18,-114.48760107369934,-213.1335741738049,92,-0.00046539306640625,0.0005,1,reinforce_hidden_size_low_seed1,-0.00046539306640625,-4.729498925826192e-08,1.0,6.0812326410086825e-05
19,-194.35253840515685,-212.14509860703393,62,0.002109527587890625,0.0005,1,reinforce_hidden_size_low_seed1,0.002109527587890625,4.018506558622903e-07,1.0,0.00032011762959882617
20,-189.64098706116806,-211.01989302974067,65,-0.002816915512084961,0.0005,1,reinforce_hidden_size_low_seed1,-0.002816915512084961,-4.832561444345629e-07,1.0,0.00026853615418076515
21,-67.21682129381125,-204.17212770898212,87,0.0023000240325927734,0.0005,1,reinforce_hidden_size_low_seed1,0.0023000240325927734,2.0827370406095724e-07,1.0,0.00026912265457212925
22,-13.109493361352818,-195.48746251136257,115,0.00024771690368652344,0.0005,1,reinforce_hidden_size_low_seed1,0.00024771690368652344,1.2957531048130022e-08,1.0,1.9219209207221866e-05
23,-83.39254771391523,-190.61377056364748,58,0.00017547607421875,0.0005,1,reinforce_hidden_size_low_seed1,0.00017547607421875,4.0078983687408254e-08,1.0,2.5828414436546154e-05
24,-334.2475332361866,-196.59851067500327,102,-0.00638580322265625,0.0005,1,reinforce_hidden_size_low_seed1,-0.00638580322265625,-4.4528175635605294e-07,1.0,0.00031740887789055705
25,-229.0338355658688,-197.8959236706379,104,-0.00994873046875,0.0005,1,reinforce_hidden_size_low_seed1,-0.00994873046875,-6.62528577777266e-07,1.0,0.0005845098057761788
26,-472.8290935784704,-208.47027635940069,115,-0.002129495143890381,0.0005,1,reinforce_hidden_size_low_seed1,-0.002129495143890381,-1.2750210487411096e-07,1.0,0.0003658576461020857
27,-80.0840700081566,-203.71523167972498,67,0.001385331153869629,0.0005,1,reinforce_hidden_size_low_seed1,0.001385331153869629,2.2329501803142193e-07,1.0,0.00019730921485461295
28,-371.8816284702276,-209.72117442224294,89,-0.005617856979370117,0.0005,1,reinforce_hidden_size_low_seed1,-0.005617856979370117,-5.170200552129245e-07,0.9999999403953552,0.0006883071037009358
29,-115.16137917857384,-206.46049182763366,76,-0.003185272216796875,0.0005,1,reinforce_hidden_size_low_seed1,-0.003185272216796875,-4.0389988953393186e-07,1.0,0.00044755233102478087
30,-98.5347209871154,-202.8629661329497,69,-0.0005855560302734375,0.0005,1,reinforce_hidden_size_low_seed1,-0.0005855560302734375,-8.811121432472646e-08,1.0,3.630403080023825e-05
31,-212.64074043144376,-203.17837820709468,111,0.00576627254486084,0.0005,1,reinforce_hidden_size_low_seed1,0.00576627254486084,3.425924717248563e-07,1.0,0.00041676260298117995
32,-198.20516348253324,-203.02296524695214,78,-0.0077381134033203125,0.0005,1,reinforce_hidden_size_low_seed1,-0.0077381134033203125,-9.108812264457811e-07,1.0,0.0006363819120451808
33,-92.10798699268565,-199.66190529985315,67,-0.0011107921600341797,0.0005,1,reinforce_hidden_size_low_seed1,-0.0011107921600341797,-1.7080733982766105e-07,0.9999999403953552,0.0001030900384648703
34,-99.20438001729106,-196.7072722033072,69,0.00045311450958251953,0.0005,1,reinforce_hidden_size_low_seed1,0.00045311450958251953,7.428984361013136e-08,1.0,8.925337897380814e-05
35,-216.4780234243604,-197.272150809623,125,0.005799531936645508,0.0005,1,reinforce_hidden_size_low_seed1,0.005799531936645508,2.6130675223612343e-07,1.0,0.00030291429720818996
36,-111.28491438644936,-194.88361646453484,75,-0.00638580322265625,0.0005,1,reinforce_hidden_size_low_seed1,-0.00638580322265625,-8.066495524872153e-07,0.9999999403953552,0.0006944413180463016
37,-200.03135071848686,-195.02274441734437,96,0.0040130615234375,0.0005,1,reinforce_hidden_size_low_seed1,0.0040130615234375,3.0981996701484604e-07,0.9999999403953552,0.0002623339823912829
38,-119.79982276424013,-193.04319384752586,78,-0.0023097991943359375,0.0005,1,reinforce_hidden_size_low_seed1,-0.0023097991943359375,-2.7509835831551754e-07,1.0,9.574670548317954e-05
39,-40.73758021169161,-189.13792170301727,70,-0.0005435943603515625,0.0005,1,reinforce_hidden_size_low_seed1,-0.0005435943603515625,-9.62189261599633e-08,1.0,8.935319783631712e-05
40,-378.6957338303833,-193.87686700620142,82,-0.004566192626953125,0.0005,1,reinforce_hidden_size_low_seed1,-0.004566192626953125,-4.928286330141418e-07,1.0,0.00048324125236831605
41,-153.71035733530934,-192.8971960386187,127,-0.010698795318603516,0.0005,1,reinforce_hidden_size_low_seed1,-0.010698795318603516,-4.782451696883072e-07,1.0,0.0006795458029955626
42,-162.80865747071107,-192.1808022631923,80,0.0005340576171875,0.0005,1,reinforce_hidden_size_low_seed1,0.0005340576171875,6.258487417198921e-08,1.0,2.2058982722228393e-05
43,-300.1329784587788,-194.69131798867107,107,-0.007860422134399414,0.0005,1,reinforce_hidden_size_low_seed1,-0.007860422134399414,-4.890923150924209e-07,1.0,0.000818202446680516
44,-231.7997395046893,-195.5346912049442,101,-0.007151544094085693,0.0005,1,reinforce_hidden_size_low_seed1,-0.007151544094085693,-5.299502277011925e-07,1.0,0.0008785604150034487
45,-80.90358847173762,-192.98733336642852,68,-0.00188446044921875,0.0005,1,reinforce_hidden_size_low_seed1,-0.00188446044921875,-2.962701444175764e-07,1.0,0.00016641791444271803
46,-374.53427200255726,-196.93400594547478,108,-0.00110626220703125,0.0005,1,reinforce_hidden_size_low_seed1,-0.00110626220703125,-6.788306450289383e-08,1.0,0.00011898540833499283
47,-132.42735471425544,-195.56152400438503,87,-0.009297966957092285,0.0005,1,reinforce_hidden_size_low_seed1,-0.009297966957092285,-8.892739060684107e-07,1.0,0.0005342337535694242
48,-334.0918778415229,-198.44757304265872,96,-0.005462646484375,0.0005,1,reinforce_hidden_size_low_seed1,-0.005462646484375,-4.333754475283058e-07,1.0,0.0007639570394530892
49,-76.19106492959011,-195.95254226484101,69,5.3882598876953125e-05,0.0005,1,reinforce_hidden_size_low_seed1,5.3882598876953125e-05,1.1229860596984054e-08,1.0,7.415181244141422e-06
50,-307.65470821306997,-198.18658558380557,106,-0.01267242431640625,0.0005,1,reinforce_hidden_size_low_seed1,-0.01267242431640625,-8.254680778918555e-07,1.0,0.0014856504276394844
51,-26.203611020261803,-194.18035569195746,79,6.765127182006836e-05,0.0005,1,reinforce_hidden_size_low_seed1,6.765127182006836e-05,1.6598761476416257e-08,1.0,1.2827233149437234e-05
52,-96.76634181681958,-190.4270128289524,114,-0.0038299560546875,0.0005,1,reinforce_hidden_size_low_seed1,-0.0038299560546875,-2.0704771941382205e-07,1.0,0.00035647046752274036
53,-87.98825005992853,-192.46887027380922,78,2.47955322265625e-05,0.0005,1,reinforce_hidden_size_low_seed1,2.47955322265625e-05,4.58497284583359e-09,1.0,4.805249773198739e-06
54,-329.5544609729601,-190.15942736784257,77,0.004918098449707031,0.0005,1,reinforce_hidden_size_low_seed1,0.004918098449707031,6.084318329158123e-07,1.0,0.0007485985988751054
55,-86.68221805402233,-185.2031726877216,64,-0.0005950927734375,0.0005,1,reinforce_hidden_size_low_seed1,-0.0005950927734375,-1.0617077350616455e-07,1.0,4.007272582384758e-05
56,-217.14726156179216,-185.35098347501287,120,0.00383758544921875,0.0005,1,reinforce_hidden_size_low_seed1,0.00383758544921875,1.9719203692147858e-07,1.0,0.00017518928507342935
57,-235.93562227947214,-188.65027902981797,81,-0.0009881258010864258,0.0005,1,reinforce_hidden_size_low_seed1,-0.0009881258010864258,-1.1185068871100157e-07,1.0,0.00017350567213725299
58,-309.1645390118295,-188.09444692963925,90,-0.00072479248046875,0.0005,1,reinforce_hidden_size_low_seed1,-0.00072479248046875,-6.225373994084293e-08,1.0,7.370860839728266e-05
59,-325.0825775403714,-191.78836899078718,108,-0.0211181640625,0.0005,1,reinforce_hidden_size_low_seed1,-0.0211181640625,-1.3311704378793365e-06,1.0,0.0015330757014453411
60,-412.4466950167133,-198.43674384560148,110,0.011386871337890625,0.0005,1,reinforce_hidden_size_low_seed1,0.011386871337890625,6.805766474826669e-07,0.9999999403953552,0.0008249216480180621
61,-108.70806456076573,-197.4377928806849,79,0.0009636878967285156,0.0005,1,reinforce_hidden_size_low_seed1,0.0009636878967285156,1.1015541900860626e-07,1.0,8.079655526671559e-05
62,-213.74642431718752,-195.01039456703745,90,-0.004497528076171875,0.0005,1,reinforce_hidden_size_low_seed1,-0.004497528076171875,-3.97364289028701e-07,1.0,0.0006354725337587297
63,-107.96852065126308,-194.82796460600107,62,-0.000926971435546875,0.0005,1,reinforce_hidden_size_low_seed1,-0.000926971435546875,-1.6054799800713226e-07,1.0,8.453372720396146e-05
64,-136.24536962999065,-195.50929075900422,93,0.0037887096405029297,0.0005,1,reinforce_hidden_size_low_seed1,0.0037887096405029297,3.2237781510957575e-07,1.0,0.0003218958154320717
65,-324.74151819959627,-195.39394857854776,141,0.007105827331542969,0.0005,1,reinforce_hidden_size_low_seed1,0.007105827331542969,2.527913238736801e-07,0.9999999403953552,0.0006360337138175964
66,-356.88476699925843,-193.98497034625598,125,-0.01034688949584961,0.0005,1,reinforce_hidden_size_low_seed1,-0.01034688949584961,-4.854202302340127e-07,1.0,0.000665508967358619
67,-138.80882075882494,-194.02975215173095,103,0.0006308555603027344,0.0005,1,reinforce_hidden_size_low_seed1,0.0006308555603027344,4.137604037168785e-08,0.9999999403953552,3.213371383026242e-05
68,-158.64297878249533,-194.9128597059069,96,0.0063323974609375,0.0005,1,reinforce_hidden_size_low_seed1,0.0063323974609375,4.991888999938965e-07,1.0,0.0005554588278755546
69,-71.96478668634293,-192.4651046715306,65,-0.0009533166885375977,0.0005,1,reinforce_hidden_size_low_seed1,-0.0009533166885375977,-1.650590206736524e-07,1.0,9.431323269382119e-05
70,-320.9140195392713,-195.09056532109264,93,0.0028564929962158203,0.0005,1,reinforce_hidden_size_low_seed1,0.0028564929962158203,2.4290494593515177e-07,0.9999999403953552,0.00012434741074685007
71,-196.16164050548417,-197.6694617053261,85,2.5510787963867188e-05,0.0005,1,reinforce_hidden_size_low_seed1,2.5510787963867188e-05,2.8049245148764612e-09,0.9999999403953552,1.7777520042727701e-06
72,-384.8786408750852,-205.10484465560074,116,0.002716064453125,0.0005,1,reinforce_hidden_size_low_seed1,0.002716064453125,1.4181794938394887e-07,0.9999999403953552,0.00015417793474625796
73,-98.90147373748775,-205.4150231760722,114,0.0036411285400390625,0.0005,1,reinforce_hidden_size_low_seed1,0.0036411285400390625,2.0103496467527293e-07,1.0,0.00024280174693558365
74,-146.94405573144704,-201.66895362597742,76,0.0007781982421875,0.0005,1,reinforce_hidden_size_low_seed1,0.0007781982421875,1.0038677089596604e-07,1.0,0.00011289505346212536
75,-341.34241426708047,-203.91512520000163,85,-0.0014295578002929688,0.0005,1,reinforce_hidden_size_low_seed1,-0.0014295578002929688,-1.4585607743811124e-07,1.0,0.0002054318756563589
76,-309.8804685980351,-200.65615270039297,79,-0.0022789835929870605,0.0005,1,reinforce_hidden_size_low_seed1,-0.0022789835929870605,-2.6859814283852756e-07,0.9999999403953552,0.00030509568750858307
77,-294.35448779068213,-204.94156105604347,111,-0.009088635444641113,0.0005,1,reinforce_hidden_size_low_seed1,-0.009088635444641113,-5.391266881815682e-07,1.0,0.0008390367147512734
78,-78.55495269207273,-199.07502754048036,59,-0.00024080276489257812,0.0005,1,reinforce_hidden_size_low_seed1,-0.00024080276489257812,-5.0512412030911946e-08,1.0,2.799208232318051e-05
79,-122.37245011792128,-199.2192489592673,73,-0.002537250518798828,0.0005,1,reinforce_hidden_size_low_seed1,-0.002537250518798828,-3.4129783443859196e-07,1.0,0.0001844928483478725
80,-437.8427940659971,-206.00541042084492,113,0.0031415224075317383,0.0005,1,reinforce_hidden_size_low_seed1,0.0031415224075317383,1.814513126419115e-07,0.9999999403953552,0.0004427392559591681
81,-141.47351182678022,-204.58206584875165,63,-0.014412879943847656,0.0005,1,reinforce_hidden_size_low_seed1,-0.014412879943847656,-2.5961135179386474e-06,0.9999999403953552,0.001313503016717732
82,-186.76334439416027,-204.35322946698423,80,3.0517578125e-05,0.0005,1,reinforce_hidden_size_low_seed1,3.0517578125e-05,2.9802322831784522e-09,1.0,2.422502575427643e-06
83,-214.77845492385632,-206.80663882560762,78,0.0052032470703125,0.0005,1,reinforce_hidden_size_low_seed1,0.0052032470703125,6.235562750589452e-07,1.0,0.00042809275328181684
84,-334.90786033119554,-211.52070843188574,98,-0.001224517822265625,0.0005,1,reinforce_hidden_size_low_seed1,-0.001224517822265625,-9.06233879049978e-08,1.0,7.326397462747991e-05
85,-134.42574864559572,-209.8796629363104,85,0.004795074462890625,0.0005,1,reinforce_hidden_size_low_seed1,0.004795074462890625,4.880568553744524e-07,1.0,0.00029068122967146337
86,-62.16667952610881,-208.89729823910363,65,0.00019741058349609375,0.0005,1,reinforce_hidden_size_low_seed1,0.00019741058349609375,3.667978276666872e-08,0.9999999403953552,2.045956534857396e-05
87,-127.70155646441913,-207.45070235402224,68,-0.0034942626953125,0.0005,1,reinforce_hidden_size_low_seed1,-0.0034942626953125,-5.224171673035016e-07,1.0,0.00043228425784036517
88,-103.81248811645514,-207.13095566106654,72,-0.0004425048828125,0.0005,1,reinforce_hidden_size_low_seed1,-0.0004425048828125,-6.291601550856285e-08,1.0,5.352067819330841e-05
89,-97.28496713420827,-208.26190339951688,99,0.001305699348449707,0.0005,1,reinforce_hidden_size_low_seed1,0.001305699348449707,9.452453753056034e-08,0.9999999403953552,0.00010364629997638986
90,-237.04274348811813,-205.42884359267157,80,2.288818359375e-05,0.0005,1,reinforce_hidden_size_low_seed1,2.288818359375e-05,2.2351742678949904e-09,1.0,4.346756668383023e-06
91,-373.1081104941094,-209.8167986558476,87,0.0021734237670898438,0.0005,1,reinforce_hidden_size_low_seed1,0.0021734237670898438,2.2060569904169824e-07,1.0,0.0003316611109767109
92,-234.65079739367596,-211.2536414543069,92,0.000553131103515625,0.0005,1,reinforce_hidden_size_low_seed1,0.000553131103515625,4.794286567744166e-08,1.0,4.609157258528285e-05
