episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,epsilon,buffer_size,mean_q
21,-133.67324000899413,-183.82949694427109,72,0.0,0.001,1,dqn_epsilon_decay_opt_seed1,0.9000874278732445,1964,0.06656829374177116
22,-123.99198715298814,-181.10961013557642,96,120.92325082763297,0.001,1,dqn_epsilon_decay_opt_seed1,0.8955869907338783,2060,-0.25427960149115986
23,-77.38962624532071,-176.6000456186088,63,97.12138456011576,0.001,1,dqn_epsilon_decay_opt_seed1,0.8911090557802088,2123,-0.2324265018105507
24,-419.971367513596,-186.74051736423326,120,104.64688285191853,0.001,1,dqn_epsilon_decay_opt_seed1,0.8866535105013078,2243,-1.4984570890665054
25,-158.55617779009694,-185.61314378126778,112,64.98130851558277,0.001,1,dqn_epsilon_decay_opt_seed1,0.8822202429488013,2355,0.3409468669976507
26,-354.9985118675596,-192.12796563074056,97,65.85619811421817,0.001,1,dqn_epsilon_decay_opt_seed1,0.8778091417340573,2452,-0.20398314762860537
27,44.08801629155164,-183.37922555954452,79,62.84060253674471,0.001,1,dqn_epsilon_decay_opt_seed1,0.8734200960253871,2531,-5.109401077032089
28,-193.6202730796692,-183.74497725669184,119,50.852915745823324,0.001,1,dqn_epsilon_decay_opt_seed1,0.8690529955452602,2650,-0.7241525532056888
29,-153.24538581698408,-182.69326720704674,92,46.774063317672066,0.001,1,dqn_epsilon_decay_opt_seed1,0.8647077305675338,2742,1.2119701895862818
30,-198.6295723421909,-183.2244773782182,76,50.84750037444265,0.001,1,dqn_epsilon_decay_opt_seed1,0.8603841919146962,2818,-3.7028882178393276
31,-124.09644503762514,-181.3171214962636,137,44.42254360748903,0.001,1,dqn_epsilon_decay_opt_seed1,0.8560822709551227,2955,2.4799126647412777
32,-165.01819900401057,-180.8077801683807,80,46.730279070138934,0.001,1,dqn_epsilon_decay_opt_seed1,0.851801859600347,3035,-1.7662134032983046
33,-166.2963777685615,-180.36804070171954,80,46.318777629733084,0.001,1,dqn_epsilon_decay_opt_seed1,0.8475428503023453,3115,1.6782900420102207
34,-106.88333519847345,-178.20672583397698,70,42.63210784367153,0.001,1,dqn_epsilon_decay_opt_seed1,0.8433051360508336,3185,5.193897345413764
35,-117.11841870031421,-176.46134563015806,167,49.248356599293786,0.001,1,dqn_epsilon_decay_opt_seed1,0.8390886103705794,3352,2.42147240690563
36,-128.2114717454091,-175.12107135558168,89,57.35322629199939,0.001,1,dqn_epsilon_decay_opt_seed1,0.8348931673187264,3441,-3.343960853723379
37,-87.70317893780741,-172.75842561456074,103,42.150723894822946,0.001,1,dqn_epsilon_decay_opt_seed1,0.8307187014821328,3544,3.1156854232152305
38,-111.48449447459944,-171.1459537424565,98,34.6365565280525,0.001,1,dqn_epsilon_decay_opt_seed1,0.8265651079747222,3642,-2.384494579755343
39,-63.62981257554328,-168.38912960997155,66,30.738988993745863,0.001,1,dqn_epsilon_decay_opt_seed1,0.8224322824348486,3708,-0.5826320052146912
40,-222.81507319253478,-169.7497781995356,92,35.978891836560294,0.001,1,dqn_epsilon_decay_opt_seed1,0.8183201210226743,3800,-14.902705177664757
41,-24.29568782771348,-166.20211745875946,154,29.309685841009216,0.001,1,dqn_epsilon_decay_opt_seed1,0.8142285204175609,3954,2.6971114172654995
42,-97.82559645975557,-164.57410505402126,94,35.699985024776865,0.001,1,dqn_epsilon_decay_opt_seed1,0.810157377815473,4048,7.058026498981884
43,-174.4904685992087,-164.8047181597233,122,30.13904022584196,0.001,1,dqn_epsilon_decay_opt_seed1,0.8061065909263957,4170,5.384690523147583
44,-66.15903026021638,-162.5627707074618,127,37.3513753564339,0.001,1,dqn_epsilon_decay_opt_seed1,0.8020760579717637,4297,14.008334407806396
45,22.012944816618244,-158.46108814026002,75,36.02117221037547,0.001,1,dqn_epsilon_decay_opt_seed1,0.798065677681905,4372,5.563448905944824
46,-294.9597764497722,-161.42845092959723,113,40.27382534267628,0.001,1,dqn_epsilon_decay_opt_seed1,0.7940753492934954,4485,0.5103285220953134
47,-170.1211748048991,-161.61340250141217,99,35.73201886090365,0.001,1,dqn_epsilon_decay_opt_seed1,0.7901049725470279,4584,-4.9868698371084115
48,-91.11987510547321,-160.1447873473301,157,31.597241173124615,0.001,1,dqn_epsilon_decay_opt_seed1,0.7861544476842928,4741,7.083283587199886
49,-55.25594214337352,-158.00419866969833,92,46.49256376598192,0.001,1,dqn_epsilon_decay_opt_seed1,0.7822236754458713,4833,21.35865395719355
50,-246.48516613576263,-159.77381801901961,120,35.392488125960035,0.001,1,dqn_epsilon_decay_opt_seed1,0.778312557068642,4953,2.6008311112721763
51,-125.38820899819574,-160.2709010713639,88,40.23447189818729,0.001,1,dqn_epsilon_decay_opt_seed1,0.7744209942832988,5041,8.31101017412932
52,-201.91456535603848,-158.5447508819841,92,33.694586419540904,0.001,1,dqn_epsilon_decay_opt_seed1,0.7705488893118823,5133,10.389069826706596
53,-58.91870727718934,-154.38740523352647,89,45.05050066883644,0.001,1,dqn_epsilon_decay_opt_seed1,0.7666961448653229,5222,15.650172680616379
54,-93.45060069671493,-154.44360896147063,82,41.62527436163367,0.001,1,dqn_epsilon_decay_opt_seed1,0.7628626641409962,5304,8.88573554684134
55,-46.5908593459977,-149.71071521116716,81,49.497743285732504,0.001,1,dqn_epsilon_decay_opt_seed1,0.7590483508202912,5385,22.58862058321635
56,-240.6384011624227,-152.34629665340842,124,36.536038800593346,0.001,1,dqn_epsilon_decay_opt_seed1,0.7552531090661897,5509,-1.7361037333806355
57,-67.17504914812507,-149.33765705321187,90,42.802783256106906,0.001,1,dqn_epsilon_decay_opt_seed1,0.7514768435208588,5599,17.573844702347465
58,12.461442357963449,-141.98722980751631,104,45.210436804936485,0.001,1,dqn_epsilon_decay_opt_seed1,0.7477194593032545,5703,-22.718930977362174
59,-154.63717713322052,-139.6229406748551,137,46.978685189337625,0.001,1,dqn_epsilon_decay_opt_seed1,0.7439808620067382,5840,12.79863485779081
60,-195.76687160828556,-143.63965151274581,133,54.19106703951843,0.001,1,dqn_epsilon_decay_opt_seed1,0.7402609576967045,5973,9.20734241134242
61,21.599065108722556,-139.3145245621364,114,45.0620999022534,0.001,1,dqn_epsilon_decay_opt_seed1,0.736559652908221,6087,14.465745999262882
62,-79.86818989608045,-135.9880320032559,94,59.79831435705753,0.001,1,dqn_epsilon_decay_opt_seed1,0.7328768546436799,6181,3.4151736164093016
63,-118.94460685627553,-135.24492952823408,102,45.737105779788074,0.001,1,dqn_epsilon_decay_opt_seed1,0.7292124703704616,6283,22.013570232824847
64,-45.25739306472171,-134.3193870124497,174,50.125027728491816,0.001,1,dqn_epsilon_decay_opt_seed1,0.7255664080186093,6457,0.6079673767089844
65,-34.784995926423235,-132.7372950993202,134,57.81561154216083,0.001,1,dqn_epsilon_decay_opt_seed1,0.7219385759785162,6591,0.6426359376599712
66,-231.85035036224235,-135.07142865429827,125,52.88752560424805,0.001,1,dqn_epsilon_decay_opt_seed1,0.7183288830986236,6716,-15.637275180313736
67,-114.09136378636163,-133.3804344332374,91,54.75159947819762,0.001,1,dqn_epsilon_decay_opt_seed1,0.7147372386831305,6807,-10.089758574962616
68,-37.553243041525164,-131.6181621635129,169,53.73679690107086,0.001,1,dqn_epsilon_decay_opt_seed1,0.7111635524897149,6976,23.987071182416834
69,-82.20016292977562,-130.52498076430817,62,65.12053150899949,0.001,1,dqn_epsilon_decay_opt_seed1,0.7076077347272662,7038,-12.072755531622814
70,-102.8211092642178,-125.19472107034821,107,60.098349098847294,0.001,1,dqn_epsilon_decay_opt_seed1,0.7040696960536299,7145,18.448876054847943
71,-113.31989467701908,-124.78765416370871,100,48.410208234786985,0.001,1,dqn_epsilon_decay_opt_seed1,0.7005493475733617,7245,31.454020853395814
72,-22.091853206496864,-122.74965148477888,139,57.7937243739478,0.001,1,dqn_epsilon_decay_opt_seed1,0.697046600835495,7384,18.97768189848923
73,-69.96908851416794,-122.60124073015582,140,61.40947914464133,0.001,1,dqn_epsilon_decay_opt_seed1,0.6935613678313175,7524,15.228118645772337
74,-170.3186443273429,-117.60818626643075,67,31.113294085459923,0.001,1,dqn_epsilon_decay_opt_seed1,0.6900935609921609,7591,-30.633372981101274
75,-62.25680865020611,-115.68219888363294,90,63.14786834716797,0.001,1,dqn_epsilon_decay_opt_seed1,0.6866430931872001,7681,33.31932621910458
76,24.99242639596251,-108.0823801183625,109,40.7685782056336,0.001,1,dqn_epsilon_decay_opt_seed1,0.6832098777212641,7790,20.48499320535099
77,-35.2802834695365,-109.66974611358427,131,38.30274429030091,0.001,1,dqn_epsilon_decay_opt_seed1,0.6797938283326578,7921,17.824386686086655
78,-44.38077685234805,-106.68495618903783,104,45.41252465202258,0.001,1,dqn_epsilon_decay_opt_seed1,0.6763948591909945,8025,32.43989269153492
79,-30.07063181085536,-104.22146110891526,106,42.47136155164467,0.001,1,dqn_epsilon_decay_opt_seed1,0.6730128848950395,8131,32.858115403941184
80,-151.10312401328486,-103.27093214233714,144,45.218079677886436,0.001,1,dqn_epsilon_decay_opt_seed1,0.6696478204705644,8275,10.116613547910344
81,-43.643182593850725,-101.66186689346166,88,47.96620938994668,0.001,1,dqn_epsilon_decay_opt_seed1,0.6662995813682115,8363,37.92236030101776
82,-102.13230845570759,-100.40414908249562,98,50.52016389491607,0.001,1,dqn_epsilon_decay_opt_seed1,0.6629680834613705,8461,24.280895437513077
83,-123.56760946904498,-99.5495737165053,108,38.04356194315133,0.001,1,dqn_epsilon_decay_opt_seed1,0.6596532430440636,8569,22.103966185921117
84,-80.9024331405182,-99.02995567534619,160,47.38238590657711,0.001,1,dqn_epsilon_decay_opt_seed1,0.6563549768288433,8729,0.009656139782496862
85,-12.213794864786308,-96.93186319863563,142,27.14548414777702,0.001,1,dqn_epsilon_decay_opt_seed1,0.653073201944699,8871,34.53280642758245
86,-52.20000402847902,-95.41163384429704,76,49.005467562299025,0.001,1,dqn_epsilon_decay_opt_seed1,0.6498078359349755,8947,23.81209800720215
87,-3.1421228128150176,-93.72041272179719,100,37.14899612903595,0.001,1,dqn_epsilon_decay_opt_seed1,0.6465587967553006,9047,43.92657472347391
88,-85.79361503165092,-93.20659513293822,84,30.099521252371016,0.001,1,dqn_epsilon_decay_opt_seed1,0.6433260027715241,9131,5.5505920546395435
89,-5.3623895730573565,-92.04124667288848,158,37.55709436120866,0.001,1,dqn_epsilon_decay_opt_seed1,0.6401093727576664,9289,27.02772951710458
90,-79.52004365840108,-89.17534608220578,92,29.542312396609265,0.001,1,dqn_epsilon_decay_opt_seed1,0.6369088258938781,9381,13.010187881333488
91,-53.59594231274326,-89.76135117190638,143,38.01872649476245,0.001,1,dqn_epsilon_decay_opt_seed1,0.6337242817644086,9524,38.00099417567253
92,8.049959220407757,-87.64384005830313,145,35.1838358073399,0.001,1,dqn_epsilon_decay_opt_seed1,0.6305556603555866,9669,25.36182975769043
93,-59.05922737359485,-85.33521523379086,79,36.92082967939256,0.001,1,dqn_epsilon_decay_opt_seed1,0.6274028820538087,9748,44.246227989196775
94,-53.76057611299798,-85.08724615084648,170,31.30409809140598,0.001,1,dqn_epsilon_decay_opt_seed1,0.6242658676435396,9918,25.234194394397107
95,-80.4554012503994,-87.13661307218685,105,36.78184502692449,0.001,1,dqn_epsilon_decay_opt_seed1,0.6211445383053219,10023,22.40666970014572
96,-87.33146837371172,-82.98404691066564,148,40.62374642571888,0.001,1,dqn_epsilon_decay_opt_seed1,0.6180388156137953,10171,25.16434125713448
97,-65.93283311629081,-80.90028007689347,135,40.6968820448275,0.001,1,dqn_epsilon_decay_opt_seed1,0.6149486215357263,10306,19.228539237269647
98,0.11044288756551168,-79.0756737170327,122,35.9061748102063,0.001,1,dqn_epsilon_decay_opt_seed1,0.6118738784280476,10428,41.58908253143995
99,-31.484703723421546,-78.60024894863366,110,38.86720496090976,0.001,1,dqn_epsilon_decay_opt_seed1,0.6088145090359074,10538,40.42134649554888
100,-62.031657023973324,-74.91117876639788,77,29.79381898161653,0.001,1,dqn_epsilon_decay_opt_seed1,0.6057704364907278,10615,32.941209939809944
101,-53.46448740045749,-73.47270433444311,87,50.74160924451105,0.001,1,dqn_epsilon_decay_opt_seed1,0.6027415843082742,10702,42.379313065817485
102,-22.754976617844704,-69.88951255967922,163,38.5012000572462,0.001,1,dqn_epsilon_decay_opt_seed1,0.5997278763867329,10865,38.627107882108845
103,-26.18182120428999,-69.23477483822124,140,36.38542913879667,0.001,1,dqn_epsilon_decay_opt_seed1,0.5967292370047992,11005,45.06835970385321
104,-137.23558525028434,-70.11047452929262,140,30.582352260180883,0.001,1,dqn_epsilon_decay_opt_seed1,0.5937455908197752,11145,36.193691938573664
105,-44.84238076921156,-70.0755049577569,84,38.75971722035181,0.001,1,dqn_epsilon_decay_opt_seed1,0.5907768628656763,11229,25.88402953514686
106,16.586532833766228,-64.93100627783312,126,40.105320423368426,0.001,1,dqn_epsilon_decay_opt_seed1,0.5878229785513479,11355,42.06436440727928
107,-48.86911487026525,-64.56488759227592,110,31.488148535381665,0.001,1,dqn_epsilon_decay_opt_seed1,0.5848838636585911,11465,48.16702959488849
108,-3.9465738179869163,-64.89304791579494,89,44.46369525287928,0.001,1,dqn_epsilon_decay_opt_seed1,0.5819594443402982,11554,32.89735592603684
109,-1.885163294702707,-61.83800763902458,118,38.76067445439807,0.001,1,dqn_epsilon_decay_opt_seed1,0.5790496471185967,11672,33.69737378697769
110,-106.99448476734653,-60.062559902205805,116,36.640178951723826,0.001,1,dqn_epsilon_decay_opt_seed1,0.5761543988830038,11788,3.5490437213410724
111,-69.23544344444093,-61.87925007326907,131,39.864387745165644,0.001,1,dqn_epsilon_decay_opt_seed1,0.5732736268885887,11919,37.579543267266224
112,-100.17953366168956,-62.285476948581255,118,41.41141200267663,0.001,1,dqn_epsilon_decay_opt_seed1,0.5704072587541458,12037,36.72524654663215
113,-255.12903908173286,-65.0091655930904,393,34.83026704654742,0.001,1,dqn_epsilon_decay_opt_seed1,0.567555222460375,12430,35.243308039088
114,29.262064386867706,-63.518776444058624,163,32.44349515072407,0.001,1,dqn_epsilon_decay_opt_seed1,0.5647174463480732,12593,48.05369991395209
115,-233.37034372260166,-67.49048339998218,150,35.31394908269247,0.001,1,dqn_epsilon_decay_opt_seed1,0.5618938591163328,12743,32.71157901756691
116,-88.84289764728933,-64.63033434568311,135,36.53440370912905,0.001,1,dqn_epsilon_decay_opt_seed1,0.5590843898207511,12878,23.025847920056048
117,-137.2113070352185,-65.09273321066026,179,33.786413652270866,0.001,1,dqn_epsilon_decay_opt_seed1,0.5562889678716474,13057,43.28847488540817
118,-22.40901670167645,-64.78984868386328,125,36.544065099716185,0.001,1,dqn_epsilon_decay_opt_seed1,0.5535075230322891,13182,51.27296679466963
119,-48.326235917338984,-64.11237014361456,81,42.31943145799048,0.001,1,dqn_epsilon_decay_opt_seed1,0.5507399854171277,13263,66.39448400835197
120,-58.848407383726986,-63.232916106004744,106,38.69217988679994,0.001,1,dqn_epsilon_decay_opt_seed1,0.547986285490042,13369,35.98129784795973
121,-29.070340212976006,-61.547925016723894,75,42.42309913953145,0.001,1,dqn_epsilon_decay_opt_seed1,0.5452463540625918,13444,64.29641283035278
122,-36.80414406698587,-61.84217083393367,97,32.92521729297245,0.001,1,dqn_epsilon_decay_opt_seed1,0.5425201222922789,13541,59.15729453346946
123,-68.7930444208608,-61.81864995206754,122,33.43987056270974,0.001,1,dqn_epsilon_decay_opt_seed1,0.5398075216808175,13663,40.19820960930416
124,-3.8017236358963373,-58.4883115382386,146,33.957708665769395,0.001,1,dqn_epsilon_decay_opt_seed1,0.5371084840724134,13809,41.752480729681544
125,4.796911022552294,-57.14723714478343,149,37.91718163266278,0.001,1,dqn_epsilon_decay_opt_seed1,0.5344229416520513,13958,53.01155320027979
126,-72.81003764672387,-59.10328642563716,108,36.09343617933768,0.001,1,dqn_epsilon_decay_opt_seed1,0.531750826943791,14066,16.637336811152373
127,-94.58168442010204,-60.28931444464847,120,52.57371418873469,0.001,1,dqn_epsilon_decay_opt_seed1,0.5290920728090721,14186,39.06054634650548
128,-58.55117534592861,-60.572722414520086,108,41.65147810070603,0.001,1,dqn_epsilon_decay_opt_seed1,0.5264466124450268,14294,34.47529317547635
129,-64.5789498421285,-61.26288877514555,95,32.66614005189193,0.001,1,dqn_epsilon_decay_opt_seed1,0.5238143793828016,14389,50.41589401206192
130,-12.393866441641734,-58.48870362371268,93,40.05593846946634,0.001,1,dqn_epsilon_decay_opt_seed1,0.5211953074858876,14482,48.56921964032309
131,-12.50815382737673,-57.8660030483832,154,32.64252125597619,0.001,1,dqn_epsilon_decay_opt_seed1,0.5185893309484582,14636,46.96409726444679
132,-34.47118757765858,-56.51278063082222,107,36.60694457214569,0.001,1,dqn_epsilon_decay_opt_seed1,0.5159963842937159,14743,43.35298879623413
133,-18.52515767994852,-54.41193159504031,107,36.58825089998334,0.001,1,dqn_epsilon_decay_opt_seed1,0.5134164023722473,14850,62.83302617073059
134,-51.291142360534344,-53.81970577944061,198,36.90846392120978,0.001,1,dqn_epsilon_decay_opt_seed1,0.510849320360386,15048,21.88739588080595
135,-22.114894788935274,-54.01772777792359,135,40.402944557755085,0.001,1,dqn_epsilon_decay_opt_seed1,0.5082950737585841,15183,55.04530868791554
136,-131.28847438152948,-55.59949718498459,159,34.57591462585161,0.001,1,dqn_epsilon_decay_opt_seed1,0.5057535983897912,15342,48.08834854158617
137,-32.23610335754479,-56.18137679587919,94,40.13864162881324,0.001,1,dqn_epsilon_decay_opt_seed1,0.5032248303978422,15436,52.58943022652106
138,-64.27333388104066,-55.75097117286698,138,41.528950086538345,0.001,1,dqn_epsilon_decay_opt_seed1,0.500708706245853,15574,40.97990924609851
139,14.566457028838329,-55.352394240829064,101,43.78577010230263,0.001,1,dqn_epsilon_decay_opt_seed1,0.4982051627146237,15675,48.496222308048836
140,-216.94765696863172,-58.100946507033676,217,34.40908922138302,0.001,1,dqn_epsilon_decay_opt_seed1,0.49571413690105054,15892,38.036733970312135
141,-23.864782992814483,-57.506323320635104,132,35.63287844260534,0.001,1,dqn_epsilon_decay_opt_seed1,0.4932355662165453,16024,56.955224284529685
142,-66.7641011339625,-59.002604527722504,131,37.892911461473425,0.001,1,dqn_epsilon_decay_opt_seed1,0.4907693883854626,16155,53.45823070406914
143,-78.95811572983098,-59.400582294847226,94,33.896266823119305,0.001,1,dqn_epsilon_decay_opt_seed1,0.4883155414435353,16249,26.16161253452301
144,-47.35042351408648,-59.27237924286899,111,35.352692689981545,0.001,1,dqn_epsilon_decay_opt_seed1,0.4858739637363176,16360,61.011249848774504
145,-29.859983027331864,-58.26047087840764,113,30.009124283242016,0.001,1,dqn_epsilon_decay_opt_seed1,0.483444593917636,16473,54.487603290081026
146,-40.50397688993009,-57.32392104873201,74,33.7310136363313,0.001,1,dqn_epsilon_decay_opt_seed1,0.4810273709480478,16547,51.91471124546869
147,-62.59966544089558,-57.257257695224105,86,31.8242046417192,0.001,1,dqn_epsilon_decay_opt_seed1,0.47862223409330756,16633,55.90071258078451
148,-170.2428044836502,-60.664322642648415,141,34.12011442285903,0.001,1,dqn_epsilon_decay_opt_seed1,0.47622912292284103,16774,37.52668530957119
149,-18.930084225607075,-60.41323025269213,130,34.47536433293269,0.001,1,dqn_epsilon_decay_opt_seed1,0.4738479773082268,16904,45.00795793533325
150,5.797091419334066,-59.05665528382598,147,39.12539753459749,0.001,1,dqn_epsilon_decay_opt_seed1,0.47147873742168567,17051,59.0350757492594
151,-106.85925825601501,-60.12455070093713,177,35.17588356793937,0.001,1,dqn_epsilon_decay_opt_seed1,0.46912134373457726,17228,56.262046717253384
152,-86.22871581424971,-61.39402548486523,194,33.47215630467405,0.001,1,dqn_epsilon_decay_opt_seed1,0.46677573701590436,17422,35.5229246032238
153,-120.68294387776791,-63.28404793833479,283,34.676122293034204,0.001,1,dqn_epsilon_decay_opt_seed1,0.46444185833082485,17705,47.127240750435234
154,-4.503940625793319,-60.62941504584495,115,31.938258233277693,0.001,1,dqn_epsilon_decay_opt_seed1,0.46211964903917074,17820,61.12226965313866
155,-65.65990715171219,-61.04576557349496,687,32.80639149910151,0.001,1,dqn_epsilon_decay_opt_seed1,0.4598090507939749,18507,6.85877223592496
156,-37.46118267296177,-62.12671988362954,148,32.198108267139744,0.001,1,dqn_epsilon_decay_opt_seed1,0.457510005540005,18655,60.27671228259443
157,19.74015773825485,-60.754534431459135,150,33.74765599886576,0.001,1,dqn_epsilon_decay_opt_seed1,0.45522245551230495,18805,66.04029544468584
158,-179.4902180793206,-64.26540731668581,623,33.008089147065654,0.001,1,dqn_epsilon_decay_opt_seed1,0.4529463432347434,19428,48.14932672679424
159,-118.18386614599915,-66.59138137371174,1000,39.00345312333107,0.001,1,dqn_epsilon_decay_opt_seed1,0.4506816115185697,20428,57.643060044733
160,-59.15723630653103,-65.63463640449544,1000,36.51805674934387,0.001,1,dqn_epsilon_decay_opt_seed1,0.4484282034609769,21428,74.31575913781667
161,-190.9149372932344,-68.0682262814713,181,40.905948528268716,0.001,1,dqn_epsilon_decay_opt_seed1,0.446186062443672,21609,54.741251273482455
162,0.5673602266755182,-66.05328840370399,124,36.713383653471546,0.001,1,dqn_epsilon_decay_opt_seed1,0.4439551321314536,21733,67.60707293117224
163,-99.78786237197707,-62.946464869508894,287,39.397706446331966,0.001,1,dqn_epsilon_decay_opt_seed1,0.4417353564707963,22020,43.65561886682655
164,-103.78169600849657,-65.60734007741617,353,41.91224171419657,0.001,1,dqn_epsilon_decay_opt_seed1,0.43952667968844233,22373,87.74185272779029
165,15.647689518590823,-60.626979412592334,136,44.74165938531651,0.001,1,dqn_epsilon_decay_opt_seed1,0.43732904629000013,22509,73.46547273463673
166,-31.991129151781664,-59.489944042682176,115,50.368478750145954,0.001,1,dqn_epsilon_decay_opt_seed1,0.4351424010585501,22624,64.82631961946134
167,-123.30979029856455,-59.21191370794909,209,39.88107168389279,0.001,1,dqn_epsilon_decay_opt_seed1,0.43296668905325736,22833,32.95674499995628
168,-28.19753098141092,-59.32768399354378,116,58.83542455064839,0.001,1,dqn_epsilon_decay_opt_seed1,0.43080185560799106,22949,63.46751799727931
169,-40.813329505310364,-59.17742586530321,96,33.208229872087635,0.001,1,dqn_epsilon_decay_opt_seed1,0.4286478463299511,23045,60.85697105526924
170,-84.36835934574529,-59.687824904543575,509,47.47403531083892,0.001,1,dqn_epsilon_decay_opt_seed1,0.42650460709830135,23554,62.4426753156598
171,-239.79776253584947,-63.90237335100105,210,36.43009149914696,0.001,1,dqn_epsilon_decay_opt_seed1,0.42437208406280985,23764,68.44704548298843
172,-331.1829621697966,-69.78994971305727,844,44.4381461448579,0.001,1,dqn_epsilon_decay_opt_seed1,0.4222502236424958,24608,74.54654246359756
173,-62.742311181833664,-69.66893504827672,144,38.83839501440525,0.001,1,dqn_epsilon_decay_opt_seed1,0.42013897252428334,24752,42.68993768397342
174,-50.93999987275322,-70.61170057301385,298,45.38303948968849,0.001,1,dqn_epsilon_decay_opt_seed1,0.4180382776616619,25050,92.84240159212825
175,-142.32193789606686,-73.55407755138623,860,47.36956783339035,0.001,1,dqn_epsilon_decay_opt_seed1,0.4159480862733536,25910,73.30122843378794
176,-11.526410396995715,-72.32840500639168,123,49.84582746901163,0.001,1,dqn_epsilon_decay_opt_seed1,0.41386834584198684,26033,66.4947109059854
177,-202.4525701928458,-74.48582272184656,137,41.629231278913736,0.001,1,dqn_epsilon_decay_opt_seed1,0.4117990041127769,26170,62.52246994892756
178,-70.2553631194392,-74.71990647731677,1000,52.33231513309479,0.001,1,dqn_epsilon_decay_opt_seed1,0.40974000909221303,27170,77.58223318589472
179,-7.845562327857152,-73.58523872703135,132,49.54204125837846,0.001,1,dqn_epsilon_decay_opt_seed1,0.40769130904675194,27302,85.47341463395527
180,-52.90798746344835,-74.39552114746749,144,55.597972237401535,0.001,1,dqn_epsilon_decay_opt_seed1,0.40565285250151817,27446,77.82411234080791
181,-297.605695273999,-80.09747197639993,640,50.0047783665359,0.001,1,dqn_epsilon_decay_opt_seed1,0.4036245882390106,28086,71.53523426883233
182,47.34168714351898,-78.46121448197638,191,54.70256396363543,0.001,1,dqn_epsilon_decay_opt_seed1,0.4016064652978155,28277,112.42824242331766
183,10.901069325399092,-77.87268994186944,113,52.502235636246944,0.001,1,dqn_epsilon_decay_opt_seed1,0.3995984329713264,28390,79.5085701756663
184,9.121630095070344,-76.66443449275734,121,61.907452823701966,0.001,1,dqn_epsilon_decay_opt_seed1,0.3976004408064698,28511,97.24432292882948
185,-112.31581758179114,-78.46845294861446,105,52.19510185605004,0.001,1,dqn_epsilon_decay_opt_seed1,0.39561243860243744,28616,70.29909790898192
186,-14.751544289262071,-76.13771434676912,136,45.07107538335464,0.001,1,dqn_epsilon_decay_opt_seed1,0.3936343764094253,28752,103.20125397671474
