episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,epsilon,buffer_size,mean_q
90,-120.03112660458855,-142.1455490360544,86,31.15580799690513,0.001,1,dqn_epsilon_decay_high_seed1,0.9138900318559524,8314,22.55340325832367
91,-119.52735269199721,-140.69636309936143,90,31.497159221437244,0.001,1,dqn_epsilon_decay_high_seed1,0.9129761418240965,8404,23.027749061584473
92,-188.7830225427615,-139.7554254613533,94,31.33117926120758,0.001,1,dqn_epsilon_decay_high_seed1,0.9120631656822724,8498,1.873023119839755
93,-135.15951295674847,-139.62986953970426,75,41.17287993272146,0.001,1,dqn_epsilon_decay_high_seed1,0.9111511025165902,8573,15.026099920272827
94,-237.92193807918596,-138.59162667093446,98,35.54594084559655,0.001,1,dqn_epsilon_decay_high_seed1,0.9102399514140735,8671,0.631267961114645
95,-82.338418428621,-139.7612231584106,81,30.878196834046165,0.001,1,dqn_epsilon_decay_high_seed1,0.9093297114626595,8752,11.342414474487304
96,-93.25934468054143,-141.24154393009314,126,33.71263335148493,0.001,1,dqn_epsilon_decay_high_seed1,0.9084203817511969,8878,14.517686020244252
97,-83.59073143567701,-141.21190878415757,90,33.49542239507039,0.001,1,dqn_epsilon_decay_high_seed1,0.9075119613694457,8968,16.59446276151217
98,-75.01379859292109,-136.62002958024559,100,32.40422465085983,0.001,1,dqn_epsilon_decay_high_seed1,0.9066044494080763,9068,24.774449729919432
99,-83.34322101329003,-135.27927839016866,108,24.948229762139142,0.001,1,dqn_epsilon_decay_high_seed1,0.9056978449586682,9176,32.95621219006452
100,-42.246966802092146,-133.54306860102145,71,24.12483924207553,0.001,1,dqn_epsilon_decay_high_seed1,0.9047921471137096,9247,42.99717307090759
101,-101.51014022234104,-134.31471071478776,99,31.042650116814507,0.001,1,dqn_epsilon_decay_high_seed1,0.9038873549665959,9346,34.80394220352173
102,-54.225896195990714,-133.12425299102378,121,34.76944643800909,0.001,1,dqn_epsilon_decay_high_seed1,0.9029834676116293,9467,8.785350058759962
103,-95.49222285544448,-130.40593050468158,116,24.702919158442267,0.001,1,dqn_epsilon_decay_high_seed1,0.9020804841440176,9583,30.14393527507782
104,-58.09622431526243,-126.24563377013483,89,25.37407824162687,0.001,1,dqn_epsilon_decay_high_seed1,0.9011784036598737,9672,-7.210031933254665
105,-79.83464461644753,-125.14514020858459,70,31.243933173588346,0.001,1,dqn_epsilon_decay_high_seed1,0.9002772252562138,9742,51.94805254255022
106,-62.440832054812525,-122.49227605407741,74,30.578851222991943,0.001,1,dqn_epsilon_decay_high_seed1,0.8993769480309576,9816,21.229708535330637
107,-86.92393956950727,-119.94682837453192,64,27.42749198526144,0.001,1,dqn_epsilon_decay_high_seed1,0.8984775710829266,9880,28.151777267456055
108,-112.95393295687573,-119.8170844937648,93,23.413158093729326,0.001,1,dqn_epsilon_decay_high_seed1,0.8975790935118436,9973,15.9910036722819
109,-321.79885080775523,-124.11203947631437,81,26.662845897085873,0.001,1,dqn_epsilon_decay_high_seed1,0.8966815144183318,10054,-23.102631727854412
110,-89.26582568387444,-120.43948315297733,85,19.469263346054976,0.001,1,dqn_epsilon_decay_high_seed1,0.8957848329039134,10139,17.363245582580568
111,-263.6110655254744,-123.61785319951343,94,27.20500834191099,0.001,1,dqn_epsilon_decay_high_seed1,0.8948890480710096,10233,-8.833842307329178
112,-86.35503380662503,-123.47134793746041,70,27.499348487172806,0.001,1,dqn_epsilon_decay_high_seed1,0.8939941590229386,10303,34.05000803205702
113,-61.51851941590512,-121.29960268676302,68,22.86514090790468,0.001,1,dqn_epsilon_decay_high_seed1,0.8931001648639156,10371,44.27405967712402
114,-71.27222093450433,-119.39816825375709,75,37.67220962524414,0.001,1,dqn_epsilon_decay_high_seed1,0.8922070646990518,10446,57.270802688598636
115,-150.3346462998337,-117.37697840577697,134,29.334374128882565,0.001,1,dqn_epsilon_decay_high_seed1,0.8913148576343527,10580,28.91862424214681
116,-138.28567764266103,-115.6677027067056,114,25.912912211920087,0.001,1,dqn_epsilon_decay_high_seed1,0.8904235427767183,10694,13.780675683702741
117,-72.36326145799885,-114.82204088948036,91,28.63910952767173,0.001,1,dqn_epsilon_decay_high_seed1,0.8895331192339416,10785,47.52394223213196
118,-140.85801402939217,-113.47860555415002,91,28.998223949264695,0.001,1,dqn_epsilon_decay_high_seed1,0.8886435861147077,10876,25.281797218322755
119,-82.50385831950216,-113.50396377457491,80,19.648670595884322,0.001,1,dqn_epsilon_decay_high_seed1,0.887754942528593,10956,20.96745675802231
120,-117.62875730931054,-113.5569490996567,92,25.664989157863285,0.001,1,dqn_epsilon_decay_high_seed1,0.8868671875860644,11048,9.061214844385782
121,-110.87770254133196,-113.35211745149456,66,33.01672424330856,0.001,1,dqn_epsilon_decay_high_seed1,0.8859803203984784,11114,51.41020965576172
122,-66.14456387174104,-110.48844982893219,67,32.43440422371252,0.001,1,dqn_epsilon_decay_high_seed1,0.88509434007808,11181,44.48436654697765
123,-137.52915859658117,-109.80391664708564,79,30.30224190029917,0.001,1,dqn_epsilon_decay_high_seed1,0.8842092457380019,11260,-16.96944103240967
124,-89.82600781862297,-109.91679640002283,142,26.059398547024795,0.001,1,dqn_epsilon_decay_high_seed1,0.8833250364922639,11402,-1.0934409073420934
125,-103.34453004240002,-110.0323946792907,92,25.059941609268602,0.001,1,dqn_epsilon_decay_high_seed1,0.8824417114557717,11494,17.560487270355225
126,-135.24776272710199,-109.97177341726028,91,24.6538705603107,0.001,1,dqn_epsilon_decay_high_seed1,0.8815592697443159,11585,-20.481235725539072
127,-135.08404906647485,-110.7828170624014,95,26.078085719911677,0.001,1,dqn_epsilon_decay_high_seed1,0.8806777104745716,11680,50.05660400390625
128,-77.99006173699168,-108.98302325473763,105,25.22309086209252,0.001,1,dqn_epsilon_decay_high_seed1,0.8797970327640969,11785,3.5280511180559793
129,-82.76792231787414,-110.92206526241397,75,26.981119232177733,0.001,1,dqn_epsilon_decay_high_seed1,0.8789172357313328,11860,39.020061302185056
130,-96.92118465434865,-110.79954054826574,68,23.102501157452078,0.001,1,dqn_epsilon_decay_high_seed1,0.8780383184956015,11928,28.98882548014323
131,-69.87260451342156,-110.25688739026927,132,23.43912611946915,0.001,1,dqn_epsilon_decay_high_seed1,0.8771602801771059,12060,12.527425629752022
132,-115.18416586427833,-110.17761847765125,97,30.28958750385599,0.001,1,dqn_epsilon_decay_high_seed1,0.8762831198969288,12157,17.41714879444667
133,-91.2466778342948,-109.83047539392713,80,25.635836181044578,0.001,1,dqn_epsilon_decay_high_seed1,0.8754068367770318,12237,35.22486874035427
134,-123.20286423301899,-108.8017974933362,109,27.08047083102235,0.001,1,dqn_epsilon_decay_high_seed1,0.8745314299402548,12346,28.89627695083618
135,-173.86363773311518,-110.33131777422788,106,23.44033402316975,0.001,1,dqn_epsilon_decay_high_seed1,0.8736568985103146,12452,0.19771366852980393
136,-90.61744401239582,-110.29860929382177,93,24.37056836133362,0.001,1,dqn_epsilon_decay_high_seed1,0.8727832416118043,12545,21.232737404959543
137,-118.22112675391037,-111.26034034240897,82,22.503364940968954,0.001,1,dqn_epsilon_decay_high_seed1,0.8719104583701925,12627,26.587615966796875
138,-213.14253362296665,-113.56251988752328,129,24.95930943563003,0.001,1,dqn_epsilon_decay_high_seed1,0.8710385479118223,12756,35.446761403764995
139,-7.011902473785497,-110.93169796525196,95,23.088015132201345,0.001,1,dqn_epsilon_decay_high_seed1,0.8701675093639105,12851,18.91608682800742
140,-105.55463041929495,-110.64216804154609,114,26.527578565112332,0.001,1,dqn_epsilon_decay_high_seed1,0.8692973418545467,12965,20.576319813728333
141,-104.64973838221519,-110.34461575535045,116,18.954937631713932,0.001,1,dqn_epsilon_decay_high_seed1,0.8684280445126921,13081,10.000904003779093
142,-120.88139187021108,-108.98658314189944,128,22.289051605388522,0.001,1,dqn_epsilon_decay_high_seed1,0.8675596164681794,13209,26.37170093199786
143,-100.20422376019394,-108.28747735796834,67,22.725177679488908,0.001,1,dqn_epsilon_decay_high_seed1,0.8666920568517111,13276,34.063094002859934
144,-135.19168555475002,-106.23287230747961,114,22.86637831152531,0.001,1,dqn_epsilon_decay_high_seed1,0.8658253647948594,13390,18.422321694237844
145,-117.89069812585507,-106.9439179014243,94,23.363510030381224,0.001,1,dqn_epsilon_decay_high_seed1,0.8649595394300645,13484,-16.39713040192922
146,-195.07021202424914,-108.98013524829847,54,21.14653535242434,0.001,1,dqn_epsilon_decay_high_seed1,0.8640945798906344,13538,-21.8417387008667
147,-217.3134979579237,-111.6545905787434,68,24.270955110297482,0.001,1,dqn_epsilon_decay_high_seed1,0.8632304853107438,13606,-1.578778076171875
148,-102.42161936480818,-112.20274699418114,90,29.63614730305142,0.001,1,dqn_epsilon_decay_high_seed1,0.862367254825433,13696,25.02912644778981
149,-222.841574590015,-114.99271406571563,106,27.483151179439616,0.001,1,dqn_epsilon_decay_high_seed1,0.8615048875706075,13802,-3.0579346743496982
150,-102.6613355999324,-116.20100144167243,85,24.692053571869344,0.001,1,dqn_epsilon_decay_high_seed1,0.8606433826830369,13887,43.81671969220042
151,-131.9810895701861,-116.81042042862933,117,23.197028772443787,0.001,1,dqn_epsilon_decay_high_seed1,0.8597827393003539,14004,28.26976455960955
152,-149.87669762253,-118.72343645716012,117,25.482237854574482,0.001,1,dqn_epsilon_decay_high_seed1,0.8589229565610536,14121,16.672114419937134
153,-155.2815013739625,-119.91922202753048,74,18.587715570991104,0.001,1,dqn_epsilon_decay_high_seed1,0.8580640336044925,14195,46.08677368164062
154,-89.66849415172375,-120.55066742425971,70,28.571723811967033,0.001,1,dqn_epsilon_decay_high_seed1,0.857205969570888,14265,3.2285774019029407
155,-103.13846990759379,-121.01674393008263,138,26.089670535446942,0.001,1,dqn_epsilon_decay_high_seed1,0.8563487636013172,14403,-12.675539546542698
156,-65.90366075697138,-121.08600050412582,122,30.36612923321177,0.001,1,dqn_epsilon_decay_high_seed1,0.8554924148377159,14525,50.761387416294646
157,-39.21624636262703,-120.13184663998824,64,31.697069238871336,0.001,1,dqn_epsilon_decay_high_seed1,0.8546369224228781,14589,51.56127028031783
158,-91.39129912213568,-119.70059396329343,101,21.45067612723549,0.001,1,dqn_epsilon_decay_high_seed1,0.8537822855004553,14690,32.547051296514624
159,-79.1721740889198,-114.84806042891674,100,27.023226659297944,0.001,1,dqn_epsilon_decay_high_seed1,0.8529285032149548,14790,33.58425626754761
160,-98.43737797039985,-115.03149147464724,91,23.50009891096052,0.001,1,dqn_epsilon_decay_high_seed1,0.8520755747117399,14881,29.443342235955324
161,-151.11319347230588,-112.78153403358388,128,26.105561750009656,0.001,1,dqn_epsilon_decay_high_seed1,0.8512234991370281,15009,5.641161092122396
162,-119.65807409385364,-113.44759483932845,84,26.839728942939214,0.001,1,dqn_epsilon_decay_high_seed1,0.8503722756378911,15093,43.79231510162354
163,-155.81625749394,-115.33354960088914,113,25.376689526887066,0.001,1,dqn_epsilon_decay_high_seed1,0.8495219033622532,15206,33.8547857375372
164,-93.35773194152384,-115.77525982102954,95,29.152643438389426,0.001,1,dqn_epsilon_decay_high_seed1,0.8486723814588909,15301,35.913269315447124
165,-128.1669244477288,-115.33190538398743,96,27.14034552127123,0.001,1,dqn_epsilon_decay_high_seed1,0.847823709077432,15397,37.486849333110605
166,-83.65412390406259,-114.23927430921547,72,21.64159916672442,0.001,1,dqn_epsilon_decay_high_seed1,0.8469758853683546,15469,17.69126456124442
167,-122.65463292841838,-115.24510173862387,74,24.54151231211585,0.001,1,dqn_epsilon_decay_high_seed1,0.8461289094829862,15543,5.914990152631487
168,-92.39798055863648,-114.27590106920876,94,21.650703508803186,0.001,1,dqn_epsilon_decay_high_seed1,0.8452827805735033,15637,41.433451764723834
169,-93.9953884166291,-114.5057316711513,75,14.620315243403116,0.001,1,dqn_epsilon_decay_high_seed1,0.8444374977929298,15712,54.68348651462131
170,-31.855757624962777,-112.79027167746433,90,26.559341997570463,0.001,1,dqn_epsilon_decay_high_seed1,0.8435930602951368,15802,45.28763370513916
171,-30.79138214766455,-111.18854526959099,85,23.963489681131698,0.001,1,dqn_epsilon_decay_high_seed1,0.8427494672348417,15887,36.61465672084263
172,-109.70757808705275,-112.05980555389723,68,29.505168248625363,0.001,1,dqn_epsilon_decay_high_seed1,0.8419067177676068,15955,33.39277275403341
173,-63.916129117107616,-110.58754496430774,88,20.492406847802076,0.001,1,dqn_epsilon_decay_high_seed1,0.8410648110498392,16043,25.339297167460124
174,-150.55025035787708,-111.80202981509282,126,23.858339321045648,0.001,1,dqn_epsilon_decay_high_seed1,0.8402237462387894,16169,21.987761306762696
175,-87.39044779614929,-111.4829481701678,76,38.1337194913312,0.001,1,dqn_epsilon_decay_high_seed1,0.8393835224925505,16245,25.4956326851478
176,-105.52366709612515,-110.88846625754825,77,25.459606443132675,0.001,1,dqn_epsilon_decay_high_seed1,0.838544138970058,16322,21.12716266087123
177,-48.42165928635875,-109.15521846194594,147,36.44247183345613,0.001,1,dqn_epsilon_decay_high_seed1,0.8377055948310879,16469,41.55383226701191
178,-106.61852004791294,-109.72778762816436,82,31.223643259304325,0.001,1,dqn_epsilon_decay_high_seed1,0.8368678892362568,16551,44.971530490451386
179,-67.93653298621663,-109.43115984153123,94,25.276776001808493,0.001,1,dqn_epsilon_decay_high_seed1,0.8360310213470206,16645,35.40772848862868
180,-78.49584589885976,-109.06265306642145,112,24.45935720205307,0.001,1,dqn_epsilon_decay_high_seed1,0.8351949903256736,16757,41.52945048700679
181,-138.7973709627189,-110.44114839540738,132,28.21519072669925,0.001,1,dqn_epsilon_decay_high_seed1,0.8343597953353479,16889,43.72577153081479
182,-177.14206147843635,-111.68030630769056,109,25.116602665787443,0.001,1,dqn_epsilon_decay_high_seed1,0.8335254355400126,16998,25.21333959698677
183,-86.88095748542605,-111.59299190071319,65,24.709197231439443,0.001,1,dqn_epsilon_decay_high_seed1,0.8326919101044725,17063,8.962959065156824
184,-71.11019505724326,-110.55113851719763,82,25.379336607165452,0.001,1,dqn_epsilon_decay_high_seed1,0.831859218194368,17145,34.891629836138556
185,-86.39479080070323,-108.80176157854937,91,28.8988381087125,0.001,1,dqn_epsilon_decay_high_seed1,0.8310273589761736,17236,53.38308334350586
186,32.77851856193263,-106.33384232706281,145,20.70990929768003,0.001,1,dqn_epsilon_decay_high_seed1,0.8301963316171974,17381,28.817578389094425
187,-74.81312154718198,-105.46568222292825,133,27.70222026333773,0.001,1,dqn_epsilon_decay_high_seed1,0.8293661352855802,17514,47.83853328227997
188,-97.04989897490432,-103.143829529967,114,23.595076046491926,0.001,1,dqn_epsilon_decay_high_seed1,0.8285367691502946,17628,26.92114037559146
189,-76.28025215977462,-104.52919652368679,129,28.481628569521646,0.001,1,dqn_epsilon_decay_high_seed1,0.8277082323811443,17757,48.44602272245619
