episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,epsilon,buffer_size,mean_q
179,-26.208436193575963,-43.2384038524225,1000,73.05560617351532,0.0003,1,dqn_learning_rate_low_seed1,0.40769130904675194,37455,53.52304604826073
180,26.75260783294553,-41.64873580529287,250,69.70901623630523,0.0003,1,dqn_learning_rate_low_seed1,0.40565285250151817,37705,78.94289107897453
181,-172.57304541551352,-43.47749406381163,530,65.81815551406932,0.0003,1,dqn_learning_rate_low_seed1,0.4036245882390106,38235,51.64851959807474
182,-97.19927851924247,-45.408635969959796,414,67.1602259805237,0.0003,1,dqn_learning_rate_low_seed1,0.4016064652978155,38649,73.74692243312693
183,23.209315009619928,-43.27765464043732,97,70.87454923649425,0.0003,1,dqn_learning_rate_low_seed1,0.3995984329713264,38746,74.74294415219077
184,38.287593975311836,-42.050678543608775,1000,72.67455550789833,0.0003,1,dqn_learning_rate_low_seed1,0.3976004408064698,39746,54.312230763984076
185,31.82340701673314,-38.36338619876948,1000,78.05151241350174,0.0003,1,dqn_learning_rate_low_seed1,0.39561243860243744,40746,54.28503202301225
186,62.72701798287195,-35.08427203641361,1000,68.14715380311013,0.0003,1,dqn_learning_rate_low_seed1,0.3936343764094253,41746,54.642380185312206
187,75.74702695276888,-33.88019909702128,1000,66.76671175432205,0.0003,1,dqn_learning_rate_low_seed1,0.39166620452737816,42746,50.57056423919658
188,-20.855970599990926,-34.6380014804025,175,57.12451101711818,0.0003,1,dqn_learning_rate_low_seed1,0.3897078735047413,42921,85.91414625503656
189,8.614765833543743,-34.14525561795792,230,57.04121597331503,0.0003,1,dqn_learning_rate_low_seed1,0.3877593341372176,43151,87.54577181556009
190,56.39956335407045,-30.438322706465783,1000,74.50698616409302,0.0003,1,dqn_learning_rate_low_seed1,0.3858205374665315,44151,54.8129479512455
191,63.16297798254576,-28.131766987519065,1000,78.36609975481034,0.0003,1,dqn_learning_rate_low_seed1,0.38389143477919885,45151,52.20172047269517
192,8.248104631154604,-26.944356868997943,133,72.58935805550195,0.0003,1,dqn_learning_rate_low_seed1,0.3819719776053028,45284,88.72391195297241
193,-18.182996847774106,-25.642493820735,184,60.87206336985464,0.0003,1,dqn_learning_rate_low_seed1,0.3800621177172763,45468,89.9107757806778
194,110.80310478944398,-22.50177622182628,1000,65.37500310993195,0.0003,1,dqn_learning_rate_low_seed1,0.37816180712868996,46468,51.27490833387236
195,45.25503090792622,-21.85788727262107,1000,60.00750638604164,0.0003,1,dqn_learning_rate_low_seed1,0.37627099809304654,47468,53.84865919599697
196,-278.7082502257863,-27.484953611010802,608,71.00805231222981,0.0003,1,dqn_learning_rate_low_seed1,0.3743896431025813,48076,57.060045946561374
197,60.42751077282228,-27.007322269494093,1000,58.68196830010414,0.0003,1,dqn_learning_rate_low_seed1,0.37251769488706843,49076,60.95604648401863
198,32.30470166361898,-26.324568121216107,1000,46.762878006219864,0.0003,1,dqn_learning_rate_low_seed1,0.3706551064126331,50076,57.03548205165436
199,-29.007060269477904,-25.351641763201837,188,50.57211047410965,0.0003,1,dqn_learning_rate_low_seed1,0.36880183088056995,50264,90.26290312227995
200,24.76742183520615,-23.480916870590114,113,68.10844790830022,0.0003,1,dqn_learning_rate_low_seed1,0.3669578217261671,50377,88.90166234970093
201,83.70942860148722,-21.156179206538457,1000,60.57618274784088,0.0003,1,dqn_learning_rate_low_seed1,0.36512303261753626,51377,42.60610305535401
202,-25.12551472862593,-21.594010219711365,141,67.92804158663918,0.0003,1,dqn_learning_rate_low_seed1,0.3632974174544486,51518,81.73598294154458
203,123.30472116548863,-18.14077471570899,1000,57.281300963163375,0.0003,1,dqn_learning_rate_low_seed1,0.3614809303671764,52518,47.60123119414227
204,106.56713083234425,-15.360369039886175,1000,62.19495877337456,0.0003,1,dqn_learning_rate_low_seed1,0.3596735257153405,53518,44.83316242523193
205,50.96860824863481,-10.855799610737037,144,49.90931689904796,0.0003,1,dqn_learning_rate_low_seed1,0.3578751580867638,53662,87.05226612091064
206,78.69417139697912,-8.65749219963414,1000,55.86046311378479,0.0003,1,dqn_learning_rate_low_seed1,0.35608578229633,54662,43.79516115744552
207,142.50746874544296,-5.392201311416495,1000,51.96185452795029,0.0003,1,dqn_learning_rate_low_seed1,0.3543053533848483,55662,48.74995837741428
208,126.90101186994988,-1.7609330147465476,1000,45.169987375259396,0.0003,1,dqn_learning_rate_low_seed1,0.35253382661792404,56662,49.84150915219802
209,145.83256129756285,1.7987179432993314,1000,61.30689215469361,0.0003,1,dqn_learning_rate_low_seed1,0.3507711574848344,57662,50.800796541585434
210,32.94025684196731,2.0864418416912955,1000,46.91464016795158,0.0003,1,dqn_learning_rate_low_seed1,0.34901730169741024,58662,50.77016473930573
211,94.23354491147684,3.2017521886430824,1000,52.647510067462925,0.0003,1,dqn_learning_rate_low_seed1,0.3472722151889232,59662,41.42193132583571
212,80.50660698363956,4.477116491615084,1000,51.15154606091976,0.0003,1,dqn_learning_rate_low_seed1,0.3455358541129786,60662,46.11282186638819
213,150.36641023703703,7.214343308089053,1000,54.95920935416222,0.0003,1,dqn_learning_rate_low_seed1,0.3438081748424137,61662,43.73769926077
214,65.19907401333043,9.639966877506694,1000,48.33271041584015,0.0003,1,dqn_learning_rate_low_seed1,0.3420891339682016,62662,49.63565128767736
215,51.37883588045263,12.447952861461928,1000,49.905122180223465,0.0003,1,dqn_learning_rate_low_seed1,0.3403786882983606,63662,45.04876267119957
216,118.81714253648146,15.586939771292908,1000,48.90396993649006,0.0003,1,dqn_learning_rate_low_seed1,0.3386767948568688,64662,44.4372991830289
217,74.57141610620076,18.60859550604128,1000,40.5740529487133,0.0003,1,dqn_learning_rate_low_seed1,0.33698341088258443,65662,49.53562969190759
218,50.58525539513544,19.86390141652316,1000,37.39944092297554,0.0003,1,dqn_learning_rate_low_seed1,0.3352984938281715,66662,48.70463275485569
219,86.75700212216825,21.89576430083949,1000,37.85532088172436,0.0003,1,dqn_learning_rate_low_seed1,0.33362200135903064,67662,44.68658878928736
220,107.7121136820843,25.07342147335169,1000,38.775315484404565,0.0003,1,dqn_learning_rate_low_seed1,0.33195389135223546,68662,41.77388585737049
221,123.36960595417287,32.45266465802574,1000,37.48697595691681,0.0003,1,dqn_learning_rate_low_seed1,0.3302941218954743,69662,39.967794565054085
222,-3.9050251249180548,37.070193322050066,141,43.753031676542676,0.0003,1,dqn_learning_rate_low_seed1,0.32864265128599696,69803,107.07612519411697
223,94.35436037259132,38.40784416152296,1000,39.85797535097599,0.0003,1,dqn_learning_rate_low_seed1,0.326999438029567,70803,45.497844775281955
224,93.97078895581335,39.179769698263165,1000,38.970841408371925,0.0003,1,dqn_learning_rate_low_seed1,0.3253644408394192,71803,50.63095100558534
225,-8.617111986840527,39.35284304645353,119,36.08654853676548,0.0003,1,dqn_learning_rate_low_seed1,0.3237376186352221,71922,104.22411966323853
226,85.61021945076996,41.05031806287931,1000,35.826351999282835,0.0003,1,dqn_learning_rate_low_seed1,0.322118930542046,72922,44.32020557443479
227,-10.448769191489987,42.386308841866715,392,34.66467402784192,0.0003,1,dqn_learning_rate_low_seed1,0.32050833588933575,73314,69.4945594584534
228,58.926577935562136,44.109660099482426,182,41.684940645982934,0.0003,1,dqn_learning_rate_low_seed1,0.31890579420988907,73496,98.75594065553051
229,94.06612578144534,46.515151338982854,1000,38.88846766901016,0.0003,1,dqn_learning_rate_low_seed1,0.3173112652388396,74496,51.30241737914918
230,70.28053420279323,47.385709866379806,1000,36.834933868169784,0.0003,1,dqn_learning_rate_low_seed1,0.3157247089126454,75496,41.32143142062022
231,75.6561525701522,52.3502938260931,1000,37.41629021167755,0.0003,1,dqn_learning_rate_low_seed1,0.3141460853680822,76496,44.11034158327394
232,85.66857129218404,56.00765082232163,1000,37.035733449697496,0.0003,1,dqn_learning_rate_low_seed1,0.3125753549412418,77496,54.24407918918767
233,80.2670623346388,57.148805768822015,1000,36.47166627955437,0.0003,1,dqn_learning_rate_low_seed1,0.31101247816653554,78496,47.65059103422179
234,170.40182355115627,59.79109036033891,1000,34.87935535931587,0.0003,1,dqn_learning_rate_low_seed1,0.30945741577570285,79496,39.79425700505575
235,111.94232422568663,61.39346870451797,1000,36.64794319701195,0.0003,1,dqn_learning_rate_low_seed1,0.3079101286968243,80496,38.129187202453615
236,253.1797568485976,65.2025234818325,714,33.56336432177813,0.0003,1,dqn_learning_rate_low_seed1,0.3063705780533402,81210,48.024394319838834
237,175.08493129179567,67.18928156861303,1000,38.08785750377178,0.0003,1,dqn_learning_rate_low_seed1,0.30483872516307353,82210,37.59974113573511
238,100.8950652539667,69.6243022856922,1000,33.18468896341324,0.0003,1,dqn_learning_rate_low_seed1,0.3033145315372582,83210,44.24718473395523
239,127.19233641980495,71.99585369741742,1000,31.11420652627945,0.0003,1,dqn_learning_rate_low_seed1,0.3017979588795719,84210,37.0150958282234
240,123.81037861177623,73.34407000257153,1000,30.553372210383415,0.0003,1,dqn_learning_rate_low_seed1,0.30028896908517405,85210,37.230694001450544
241,99.95086254276328,74.07982769377588,1000,37.02197415208816,0.0003,1,dqn_learning_rate_low_seed1,0.2987875242397482,86210,37.50813432685433
242,142.68772908057426,76.76862018276427,1000,31.411263910531996,0.0003,1,dqn_learning_rate_low_seed1,0.29729358661854943,87210,42.09930824290956
243,119.78284571762974,79.52793703407235,1000,27.520756259560585,0.0003,1,dqn_learning_rate_low_seed1,0.29580711868545667,88210,39.71590544503744
244,134.9349956505984,80.01057485129543,1000,30.645813618302345,0.0003,1,dqn_learning_rate_low_seed1,0.2943280830920294,89210,40.43183428729809
245,78.63617570380677,80.67819774721305,1000,31.58643940758705,0.0003,1,dqn_learning_rate_low_seed1,0.29285644267656924,90210,52.59233905661072
246,11.392775069952378,86.48021825312782,231,33.76675316059228,0.0003,1,dqn_learning_rate_low_seed1,0.2913921604631864,90441,94.82382476897467
247,124.26135690453262,87.75689517576203,1000,30.14487587368488,0.0003,1,dqn_learning_rate_low_seed1,0.28993519966087045,91441,38.54240809964462
248,98.36289010828229,89.07805894465528,1000,35.30588423550129,0.0003,1,dqn_learning_rate_low_seed1,0.2884855236625661,92441,49.92045532758341
249,104.22606017891702,91.74272135362318,1000,30.748116634845733,0.0003,1,dqn_learning_rate_low_seed1,0.28704309604425327,93441,43.677491705526
250,134.258656352947,93.93254604397798,1000,27.36387156534195,0.0003,1,dqn_learning_rate_low_seed1,0.285607880564032,94441,37.69719640919239
251,134.37543317332003,94.94586613541463,1000,32.36136379170418,0.0003,1,dqn_learning_rate_low_seed1,0.28417984116121187,95441,56.2591385814581
252,128.55854594349353,98.01954734885703,1000,29.70797002196312,0.0003,1,dqn_learning_rate_low_seed1,0.2827589419554058,96441,39.77871411499957
253,150.18440310040683,98.5571409875554,1000,27.061127911806107,0.0003,1,dqn_learning_rate_low_seed1,0.28134514724562876,97441,35.91584866070445
254,77.16288571762155,97.96905608526095,1000,27.226638195753097,0.0003,1,dqn_learning_rate_low_seed1,0.2799384215094006,98441,39.46596116265708
255,125.2713317324826,99.45511055493789,1000,30.356455600976943,0.0003,1,dqn_learning_rate_low_seed1,0.27853872940185365,99441,40.723094980255894
256,-34.11078298937076,97.19901146721091,173,32.28650421834406,0.0003,1,dqn_learning_rate_low_seed1,0.27714603575484437,99614,98.54371677227874
257,141.07580310287696,97.17037815435958,1000,32.39713081550598,0.0003,1,dqn_learning_rate_low_seed1,0.2757603055760701,100000,35.72805462485315
258,120.66391423024382,97.04563620156549,1000,28.665917226076125,0.0003,1,dqn_learning_rate_low_seed1,0.2743815040481898,100000,36.75012282740771
259,118.83416447266826,96.50566826506758,1000,27.428147917985918,0.0003,1,dqn_learning_rate_low_seed1,0.2730095965279488,100000,35.309883567546976
260,140.99273978552804,98.66671792393879,1000,23.9676567466259,0.0003,1,dqn_learning_rate_low_seed1,0.27164454854530906,100000,46.89072480000241
261,108.18929997182256,98.94583302514572,1000,22.60819484972954,0.0003,1,dqn_learning_rate_low_seed1,0.2702863258025825,100000,34.805940578476346
262,88.39552276025621,99.10361134067806,1000,23.05672875070572,0.0003,1,dqn_learning_rate_low_seed1,0.2689348941735696,100000,40.12994857387648
263,111.4983726903238,98.32625058974378,1000,20.09488569009304,0.0003,1,dqn_learning_rate_low_seed1,0.26759021970270175,100000,33.049379124973186
264,85.72673861663739,98.73680388180992,1000,21.106037209510802,0.0003,1,dqn_learning_rate_low_seed1,0.2662522686041882,100000,34.87002714965569
265,140.42492029489006,100.51772557009866,1000,20.179613227128982,0.0003,1,dqn_learning_rate_low_seed1,0.2649210072611673,100000,38.021051401807775
266,111.28274858944154,100.36703769115788,1000,19.040924894809724,0.0003,1,dqn_learning_rate_low_seed1,0.26359640222486147,100000,34.85023949291166
267,127.72688521295,101.43014707329284,1000,16.82193232500553,0.0003,1,dqn_learning_rate_low_seed1,0.26227842021373715,100000,37.65606882931435
268,34.57904913294249,101.11002294804901,187,18.58538148874905,0.0003,1,dqn_learning_rate_low_seed1,0.2609670281126685,100000,111.8958401856599
269,145.33710523752572,102.28162501035617,1000,19.683218599438668,0.0003,1,dqn_learning_rate_low_seed1,0.25966219297210513,100000,29.713353741963704
270,136.5717008978618,102.8588167546717,1000,17.693086929917335,0.0003,1,dqn_learning_rate_low_seed1,0.2583638820072446,100000,34.36939430499899
271,105.37375423322459,102.49889972025274,1000,15.019565165519714,0.0003,1,dqn_learning_rate_low_seed1,0.2570720625972084,100000,31.22728587920407
272,128.9943746154697,105.15688771506049,1000,15.104572701871396,0.0003,1,dqn_learning_rate_low_seed1,0.25578670228422234,100000,34.4366245181238
273,81.42003478766878,104.89820120336204,1000,13.74658016896248,0.0003,1,dqn_learning_rate_low_seed1,0.25450776877280124,100000,45.67282341723361
274,79.94710569988796,104.61772753824353,1000,13.505399016976357,0.0003,1,dqn_learning_rate_low_seed1,0.2532352299289372,100000,36.78523743378761
275,93.16211367701206,106.65331205152059,1000,14.502071702480317,0.0003,1,dqn_learning_rate_low_seed1,0.2519690537792925,100000,37.14728466380726
276,90.1116923631222,106.74334150976762,1000,12.59252058070898,0.0003,1,dqn_learning_rate_low_seed1,0.2507092085103961,100000,32.66928199698164
277,106.45527790327937,109.081422451663,1000,13.886467411875724,0.0003,1,dqn_learning_rate_low_seed1,0.2494556624678441,100000,30.467083831551452
278,138.34650576175466,110.66982100818684,1000,11.087476911783218,0.0003,1,dqn_learning_rate_low_seed1,0.24820838415550486,100000,34.858458402435666
279,261.6379846006439,114.02125818457084,739,12.444949674025601,0.0003,1,dqn_learning_rate_low_seed1,0.24696734223472733,100000,38.70639438525678
280,117.80383928814841,114.97172428627793,1000,10.250993160486221,0.0003,1,dqn_learning_rate_low_seed1,0.2457325055235537,100000,29.658143075888212
281,142.05887853233475,116.29977880552157,1000,11.368631180822849,0.0003,1,dqn_learning_rate_low_seed1,0.24450384299593592,100000,36.80292398653262
282,142.50795609483467,117.43656650157456,1000,8.230617981255055,0.0003,1,dqn_learning_rate_low_seed1,0.24328132378095624,100000,28.231901157603545
283,161.46497587983836,119.06052477247857,1000,10.251082623004914,0.0003,1,dqn_learning_rate_low_seed1,0.24206491716205145,100000,38.38037389102801
284,242.96985102450228,120.5118853219455,773,10.112784147879438,0.0003,1,dqn_learning_rate_low_seed1,0.2408545925762412,100000,45.843509709633004
285,144.74772012229394,121.16799323987763,1000,8.769455236375332,0.0003,1,dqn_learning_rate_low_seed1,0.23965031961336,100000,33.20687258165237
286,160.62416260101332,119.31688135492595,1000,10.362771537542343,0.0003,1,dqn_learning_rate_low_seed1,0.2384520680152932,100000,34.07087619801894
287,139.64394549938518,118.60806163907775,1000,8.694086958825588,0.0003,1,dqn_learning_rate_low_seed1,0.23725980767521673,100000,30.152702838496158
288,85.87845403332093,118.30772941466485,1000,7.586606531500816,0.0003,1,dqn_learning_rate_low_seed1,0.23607350863684065,100000,61.97743026199044
289,164.75065841669493,119.05889585460261,1000,10.895188491880894,0.0003,1,dqn_learning_rate_low_seed1,0.23489314109365644,100000,36.694586355834794
290,121.06202332001463,119.00392874876738,1000,7.365871567308902,0.0003,1,dqn_learning_rate_low_seed1,0.23371867538818816,100000,31.926137451063166
291,135.29476819374742,119.71080686178706,1000,7.392189703762531,0.0003,1,dqn_learning_rate_low_seed1,0.23255008201124722,100000,31.408460692355508
292,145.5967363930303,119.76898700803618,1000,7.703023398041725,0.0003,1,dqn_learning_rate_low_seed1,0.231387331601191,100000,30.218619487200126
293,141.0931003373011,120.19519210042961,1000,6.280910545170308,0.0003,1,dqn_learning_rate_low_seed1,0.23023039494318503,100000,46.47170958311661
294,136.131454313868,120.21912127369502,1000,6.400477130770684,0.0003,1,dqn_learning_rate_low_seed1,0.2290792429684691,100000,33.03779675429675
295,136.7993524999201,121.38238480961726,1000,5.346773923456669,0.0003,1,dqn_learning_rate_low_seed1,0.22793384675362674,100000,30.25515502919609
296,113.58459597365868,123.4262212276914,1000,4.726702416181564,0.0003,1,dqn_learning_rate_low_seed1,0.22679417751985861,100000,30.713056951761246
297,129.06858460114375,123.52236578162363,1000,5.481158969670534,0.0003,1,dqn_learning_rate_low_seed1,0.22566020663225933,100000,29.32888487380565
298,121.42400724489542,123.9835881243559,1000,6.353603130102157,0.0003,1,dqn_learning_rate_low_seed1,0.22453190559909803,100000,30.84685312890578
299,7.854838968526636,122.0561637001481,144,3.803627065486378,0.0003,1,dqn_learning_rate_low_seed1,0.22340924607110255,100000,113.35669339604739
300,-25.824666527310583,118.85449724254293,110,8.84559579166499,0.0003,1,dqn_learning_rate_low_seed1,0.22229219984074702,100000,86.69740063803536
301,154.78033313991983,119.26259524187493,1000,7.507323160231113,0.0003,1,dqn_learning_rate_low_seed1,0.2211807388415433,100000,28.85345732860076
302,100.58059916812377,118.70303630636754,1000,5.985457881033421,0.0003,1,dqn_learning_rate_low_seed1,0.22007483514733558,100000,45.91219117081737
303,7.297785112165144,115.84530394660271,142,5.4635989120308786,0.0003,1,dqn_learning_rate_low_seed1,0.2189744609715989,100000,88.07861206266615
304,158.98584230343224,117.48176307831892,1000,5.552855330824852,0.0003,1,dqn_learning_rate_low_seed1,0.2178795886667409,100000,27.637097110917512
305,72.82881223321236,116.4329126883335,1000,6.1228923421502115,0.0003,1,dqn_learning_rate_low_seed1,0.2167901907234072,100000,33.78495994152262
306,150.80347882251638,120.13119792457127,1000,6.234352557718754,0.0003,1,dqn_learning_rate_low_seed1,0.21570623976979014,100000,27.393951081789844
307,89.94775719093522,119.10863700633244,1000,4.189679256588221,0.0003,1,dqn_learning_rate_low_seed1,0.21462770857094118,100000,46.42893879497315
308,-241.0159782371896,111.87503915698379,142,4.869249458673974,0.0003,1,dqn_learning_rate_low_seed1,0.21355457002808648,100000,88.25759483266759
309,140.66195724095365,112.3115950123495,1000,5.5437065355479715,0.0003,1,dqn_learning_rate_low_seed1,0.21248679717794605,100000,26.662731157671107
310,17.51047347323569,109.84194968610365,119,5.351368893094423,0.0003,1,dqn_learning_rate_low_seed1,0.21142436319205632,100000,88.64046363397078
311,110.01504809234308,109.87846464851407,1000,5.087488038748503,0.0003,1,dqn_learning_rate_low_seed1,0.21036724137609603,100000,26.626050120999356
312,15.685093183330807,108.42425605697555,222,8.375205771074638,0.0003,1,dqn_learning_rate_low_seed1,0.20931540516921554,100000,81.12901416191688
313,146.39832628727308,109.12225512891453,1000,6.376911306560039,0.0003,1,dqn_learning_rate_low_seed1,0.20826882814336947,100000,31.347436593578706
314,158.19184354794461,110.5715572275407,1000,5.3256551983952525,0.0003,1,dqn_learning_rate_low_seed1,0.20722748400265262,100000,27.861210268129486
315,171.25990259643447,111.18825687357159,1000,4.295751080095768,0.0003,1,dqn_learning_rate_low_seed1,0.20619134658263935,100000,29.169550133235564
316,266.1072066419823,114.28474603462239,471,3.671540946844024,0.0003,1,dqn_learning_rate_low_seed1,0.20516038984972615,100000,41.25804748175279
317,146.4800404510607,114.65980913938459,1000,4.327179115444422,0.0003,1,dqn_learning_rate_low_seed1,0.2041345879004775,100000,31.766368884874836
318,271.60251950051384,119.40027854673603,276,5.189853760643282,0.0003,1,dqn_learning_rate_low_seed1,0.2031139149609751,100000,68.38683405056805
319,19.492530156287998,116.8833870451113,117,3.6933980523011622,0.0003,1,dqn_learning_rate_low_seed1,0.20209834538617025,100000,103.97200504938762
320,137.75929232245775,116.90713887360322,1000,6.32100847196579,0.0003,1,dqn_learning_rate_low_seed1,0.2010878536592394,100000,28.46989897915917
321,279.34048870091874,120.38647356295706,242,3.845778048284783,0.0003,1,dqn_learning_rate_low_seed1,0.2000824143909432,100000,69.83334548929905
322,222.09978819635484,122.24858183457478,700,6.854305056759289,0.0003,1,dqn_learning_rate_low_seed1,0.19908200231898848,100000,30.917713479756454
323,127.72389462968125,123.17465903141503,1000,6.003241221874952,0.0003,1,dqn_learning_rate_low_seed1,0.19808659230739353,100000,26.836641296452168
324,119.27065467793001,123.96113001097586,1000,6.887975002586842,0.0003,1,dqn_learning_rate_low_seed1,0.19709615934585656,100000,39.98583171414394
325,144.88203209779158,124.99552837939143,1000,6.798796395301819,0.0003,1,dqn_learning_rate_low_seed1,0.19611067854912728,100000,26.166277880715853
326,243.96880068232434,128.07267054577548,495,8.194027279964601,0.0003,1,dqn_learning_rate_low_seed1,0.19513012515638165,100000,47.616031093597414
327,153.65324084219372,129.01662980455376,1000,7.047355942279101,0.0003,1,dqn_learning_rate_low_seed1,0.19415447453059972,100000,25.267606358029948
328,113.22091194905784,128.51411792829984,1000,7.042505849093199,0.0003,1,dqn_learning_rate_low_seed1,0.19318370215794672,100000,37.27716897320657
329,6.374319737051422,123.40884463102799,123,5.609854458308801,0.0003,1,dqn_learning_rate_low_seed1,0.192217783647157,100000,91.29501786523936
330,143.6435778048227,123.92563940136148,1000,7.632551911473274,0.0003,1,dqn_learning_rate_low_seed1,0.1912566947289212,100000,26.888386653296312
331,112.78271011138807,123.34011603294252,1000,8.382102387338877,0.0003,1,dqn_learning_rate_low_seed1,0.1903004112552766,100000,28.014773625547782
332,135.0773339844155,123.19150359073417,1000,8.909638408452272,0.0003,1,dqn_learning_rate_low_seed1,0.18934890919900021,100000,27.382537158567516
333,199.68487895340837,123.95590165220557,830,16.865861026063023,0.0003,1,dqn_learning_rate_low_seed1,0.18840216465300522,100000,36.10457167181525
334,132.76639013332704,121.75183243438205,1000,10.04989859816432,0.0003,1,dqn_learning_rate_low_seed1,0.18746015382974018,100000,24.145778734530357
335,267.51708483499226,124.20721972863603,482,10.254488888494206,0.0003,1,dqn_learning_rate_low_seed1,0.1865228530605915,100000,36.96137650062641
336,168.71970513805405,124.36913057937687,1000,10.6568740542233,0.0003,1,dqn_learning_rate_low_seed1,0.18559023879528855,100000,25.81645267691764
337,-97.59450099080753,119.62436164957302,229,7.8020463417971495,0.0003,1,dqn_learning_rate_low_seed1,0.1846622876013121,100000,74.42515875884841
338,156.24899051892191,121.03177237928503,1000,6.105580974131823,0.0003,1,dqn_learning_rate_low_seed1,0.18373897616330553,100000,27.636119310329022
339,117.72044184413893,120.0911680478339,1000,11.183343424201011,0.0003,1,dqn_learning_rate_low_seed1,0.182820281282489,100000,33.25356523757235
340,254.98825048748049,122.76969259118322,922,7.029352851098892,0.0003,1,dqn_learning_rate_low_seed1,0.18190617987607657,100000,24.302888249851645
341,153.03279483150803,123.12445312393842,1000,11.92792102316022,0.0003,1,dqn_learning_rate_low_seed1,0.18099664897669618,100000,24.57588504315566
342,218.6416236936737,124.58535086995131,306,8.518329395383011,0.0003,1,dqn_learning_rate_low_seed1,0.1800916657318127,100000,55.96318443896724
343,138.6073703968007,124.53563627114129,1000,21.56739979621768,0.0003,1,dqn_learning_rate_low_seed1,0.17919120740315364,100000,24.407673814921704
344,227.80541738179593,126.36911553249985,881,8.153745875320695,0.0003,1,dqn_learning_rate_low_seed1,0.17829525136613786,100000,25.243318996299692
345,32.11768540654984,124.27548219063245,105,6.593858802318573,0.0003,1,dqn_learning_rate_low_seed1,0.17740377510930716,100000,103.24754245861156
346,20.238379895203423,122.40855786906333,259,9.340514840191396,0.0003,1,dqn_learning_rate_low_seed1,0.17651675623376062,100000,78.11296725843512
347,50.70207685930072,120.84122771422648,171,7.4829599109658025,0.0003,1,dqn_learning_rate_low_seed1,0.1756341724525918,100000,93.47295128151222
348,-19.46868685618105,118.02337383220492,162,10.735895721816723,0.0003,1,dqn_learning_rate_low_seed1,0.17475600159032884,100000,84.68364897299939
349,151.5243219428963,120.89676349169233,1000,14.195592611074447,0.0003,1,dqn_learning_rate_low_seed1,0.17388222158237718,100000,27.17532346058477
350,-94.47032793293413,119.52385026357987,103,6.648797801108036,0.0003,1,dqn_learning_rate_low_seed1,0.1730128104744653,100000,96.90163842790267
351,50.694125211708894,117.44212610501563,193,72.16122847702837,0.0003,1,dqn_learning_rate_low_seed1,0.17214774642209296,100000,88.49199536890765
352,48.73548722781857,116.40522386620952,161,47.00848316942683,0.0003,1,dqn_learning_rate_low_seed1,0.1712870076899825,100000,78.39184356803325
353,143.74533668148413,119.13417489759591,1000,14.45703012123704,0.0003,1,dqn_learning_rate_low_seed1,0.17043057265153258,100000,28.207910931752828
354,157.52501171023084,119.10495828573187,1000,15.725805736482144,0.0003,1,dqn_learning_rate_low_seed1,0.16957841978827493,100000,27.12386260796519
355,16.06178345169816,117.96961771010157,110,3.6455897065726193,0.0003,1,dqn_learning_rate_low_seed1,0.16873052768933355,100000,107.37305602573213
356,159.38448617474046,118.14123785714604,1000,24.105977367043494,0.0003,1,dqn_learning_rate_low_seed1,0.1678868750508869,100000,31.364111790910435
357,243.64837798252978,121.21525027297794,359,58.29881013211766,0.0003,1,dqn_learning_rate_low_seed1,0.16704744067563246,100000,45.45052164279862
358,173.53077958253454,129.50618542937244,1000,25.05668259382248,0.0003,1,dqn_learning_rate_low_seed1,0.1662122034722543,100000,29.044922459920247
359,167.7823351329691,130.04859298721271,1000,17.769252251029016,0.0003,1,dqn_learning_rate_low_seed1,0.16538114245489302,100000,30.16683613077497
360,237.39197035818228,134.44622292491167,287,9.693303569684046,0.0003,1,dqn_learning_rate_low_seed1,0.16455423674261854,100000,54.81720616453785
361,151.83769457637646,135.28267585459233,1000,8.281378763616084,0.0003,1,dqn_learning_rate_low_seed1,0.16373146555890544,100000,26.247912888960403
362,129.95123640477942,137.56799871902132,1000,25.929492035537958,0.0003,1,dqn_learning_rate_low_seed1,0.16291280823111093,100000,29.616329339568242
363,201.65351427243746,138.6731024787246,318,7.306054913679009,0.0003,1,dqn_learning_rate_low_seed1,0.16209824418995536,100000,63.69496064096127
364,163.89976769379714,138.78726096164164,1000,7.871532192826271,0.0003,1,dqn_learning_rate_low_seed1,0.16128775296900558,100000,31.395507515265766
365,90.87721061446861,137.17960712200235,1000,9.439926848769188,0.0003,1,dqn_learning_rate_low_seed1,0.16048131420416054,100000,28.19650050246445
366,157.80466571195467,135.0135563034018,1000,26.681020236611367,0.0003,1,dqn_learning_rate_low_seed1,0.15967890763313974,100000,28.30657241290588
367,232.3054715493694,136.73006492536797,566,8.148199745391366,0.0003,1,dqn_learning_rate_low_seed1,0.15888051309497406,100000,34.470431068487336
368,69.21553124215089,132.68232516020072,173,5.903835028754494,0.0003,1,dqn_learning_rate_low_seed1,0.1580861105294992,100000,73.47024178340517
369,125.18704813376013,134.79621551975015,1000,7.241153512388467,0.0003,1,dqn_learning_rate_low_seed1,0.1572956799768517,100000,29.06693656289366
370,123.5120648894499,134.51127097108997,1000,29.48124124029279,0.0003,1,dqn_learning_rate_low_seed1,0.15650920157696743,100000,25.832251208249925
371,108.86147629560148,131.10169072298365,1000,18.093103901326657,0.0003,1,dqn_learning_rate_low_seed1,0.1557266555690826,100000,26.29798434383898
