episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,epsilon,buffer_size,mean_q
178,-70.27699200229507,-192.06127158935024,83,186.02572149253754,0.001,1,dqn_epsilon_decay_vath187_seed1,0.998552123289191,16229,-18.7220458984375
179,-37.83959468433528,-190.78285699765496,115,245.58609873315564,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9985439950749073,16344,0.0
180,-271.71192918689906,-194.1118451556214,115,210.82358953227168,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9985358669267874,16459,0.0
181,-324.4227379957391,-196.7096476330228,109,217.29659843444824,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9985277388448306,16568,0.0
182,-162.0645208985976,-192.42266942827442,116,294.9805645449408,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9985196108290364,16684,47.59334945678711
183,-163.25496438810876,-192.27007215083736,70,246.72989416463034,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9985114828794042,16754,0.0
184,-184.31577187768025,-192.2151045749224,67,297.5872238643134,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9985033549959335,16821,68.16680145263672
185,-197.94764270227094,-188.55584065302605,85,253.02531097636503,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9984952271786237,16906,0.0
186,-293.9174672121078,-191.78680350521418,100,187.6964722442627,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9984870994274744,17006,0.0
187,-109.72338875580387,-189.9382480628439,115,254.42043052756267,0.001,1,dqn_epsilon_decay_vath187_seed1,0.998478971742485,17121,0.0
188,-111.22696341077334,-185.05220002318222,97,262.9097547580286,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9984708441236549,17218,0.0
189,-279.5316230497731,-183.06755651873863,114,253.1676133766509,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9984627165709837,17332,0.0
190,-125.28636477643613,-183.23079730384197,113,228.81559087322876,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9984545890844708,17445,0.0
191,-113.37902833728141,-182.81390441505795,67,297.7917297989575,0.001,1,dqn_epsilon_decay_vath187_seed1,0.9984464616641157,17512,0.0
