episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,policy_loss,value_loss,entropy,adv_mean,grad_norm
144,-135.15289306640625,-169.29373565673828,57,358.9371337890625,0.0003,1,a2c_entropy_low_seed1,-25.021495819091797,767.9186401367188,1.3822388648986816,-17.960805892944336,108.48796844482422
145,-222.00332641601562,-164.67315521240235,95,180.7677001953125,0.0003,1,a2c_entropy_low_seed1,-16.923877716064453,395.384521484375,1.3818672895431519,-12.427549362182617,87.5075912475586
149,-122.44111633300781,-162.4619578552246,70,1067.165771484375,0.0003,1,a2c_entropy_low_seed1,-36.95418167114258,2208.241455078125,1.3801168203353882,-26.941394805908203,210.57566833496094
151,-432.3290100097656,-170.82223770141601,90,318.85650634765625,0.0003,1,a2c_entropy_low_seed1,-17.23508644104004,672.1845703125,1.381354808807373,-12.45315933227539,90.37153625488281
153,-233.8736572265625,-173.95661849975585,101,536.262939453125,0.0003,1,a2c_entropy_low_seed1,-20.14870262145996,1112.8245849609375,1.381627082824707,-14.576390266418457,112.90509796142578
156,-95.31922149658203,-178.60889404296876,100,440.174560546875,0.0003,1,a2c_entropy_low_seed1,-17.47288703918457,915.2963256835938,1.3814411163330078,-12.449302673339844,100.34297180175781
157,-229.49087524414062,-178.9029669189453,103,185.6560821533203,0.0003,1,a2c_entropy_low_seed1,-6.998696327209473,385.3109436035156,1.3818683624267578,-5.14816427230835,49.966156005859375
161,-69.4114990234375,-170.46080291748046,76,462.8499450683594,0.0003,1,a2c_entropy_low_seed1,-20.0513858795166,965.8040771484375,1.3818519115447998,-14.306718826293945,103.94112396240234
165,-111.56723022460938,-162.1280497741699,100,479.4926452636719,0.0003,1,a2c_entropy_low_seed1,-14.202568054199219,987.391845703125,1.382234811782837,-10.31668758392334,60.36537551879883
165,-111.56723022460938,-162.1280497741699,100,85.20364379882812,0.0003,1,a2c_entropy_low_seed1,-9.023926734924316,188.45652770996094,1.3818817138671875,-6.5030012130737305,41.82158279418945
169,-97.60400390625,-152.92692474365234,114,394.14642333984375,0.0003,1,a2c_entropy_low_seed1,-25.699878692626953,839.6940307617188,1.3811445236206055,-18.598630905151367,146.41636657714844
172,-323.07574462890625,-168.70841445922852,138,1352.0556640625,0.0003,1,a2c_entropy_low_seed1,-39.7849235534668,2783.6826171875,1.3801435232162476,-28.683673858642578,269.47491455078125
173,-180.80526733398438,-169.8566830444336,114,119.13960266113281,0.0003,1,a2c_entropy_low_seed1,-3.451903820037842,245.1844024658203,1.3826041221618652,-2.4006829261779785,21.472518920898438
177,-130.50637817382812,-169.0844384765625,78,437.3745422363281,0.0003,1,a2c_entropy_low_seed1,-27.39838409423828,929.5472412109375,1.382244348526001,-19.604990005493164,152.1869354248047
179,-134.97171020507812,-159.93201507568358,125,311.42388916015625,0.0003,1,a2c_entropy_low_seed1,-23.938444137573242,670.72607421875,1.3813949823379517,-17.017454147338867,133.2751007080078
181,-309.40966796875,-164.2550946044922,105,613.2622680664062,0.0003,1,a2c_entropy_low_seed1,-13.83459186553955,1254.195068359375,1.3799470663070679,-9.787303924560547,117.33917999267578
184,-2.1997756958007812,-167.99431274414061,94,477.2516174316406,0.0003,1,a2c_entropy_low_seed1,-14.643579483032227,983.7918090820312,1.381403923034668,-10.482542991638184,110.46311950683594
187,-114.14583587646484,-168.2703773498535,78,254.0208740234375,0.0003,1,a2c_entropy_low_seed1,-14.762225151062012,537.5675659179688,1.3818347454071045,-10.731863975524902,90.01556396484375
189,-134.37393188476562,-164.17301254272462,127,269.8322448730469,0.0003,1,a2c_entropy_low_seed1,-15.263916969299316,570.1937255859375,1.3814332485198975,-11.00913143157959,90.17096710205078
192,-148.62307739257812,-161.954853515625,99,332.77716064453125,0.0003,1,a2c_entropy_low_seed1,-21.632740020751953,708.8212280273438,1.3807131052017212,-15.764476776123047,130.85951232910156
194,-226.1704559326172,-163.28409790039063,72,467.3077087402344,0.0003,1,a2c_entropy_low_seed1,-22.668132781982422,979.9530639648438,1.3799750804901123,-16.310279846191406,140.987060546875
196,-130.59193420410156,-160.03710418701172,92,678.0000610351562,0.0003,1,a2c_entropy_low_seed1,-11.332478523254395,1378.6663818359375,1.3810454607009888,-8.0791015625,62.7276496887207
201,-437.49774169921875,-149.67821594238282,107,707.8512573242188,0.0003,1,a2c_entropy_low_seed1,-31.136749267578125,1477.9774169921875,1.3792556524276733,-22.295621871948242,220.38040161132812
203,-322.65484619140625,-150.43167694091798,99,473.8523254394531,0.0003,1,a2c_entropy_low_seed1,-23.80312728881836,995.3123168945312,1.3799949884414673,-17.35776710510254,160.29727172851562
207,-374.5123291015625,-147.70695999145508,97,934.3560180664062,0.0003,1,a2c_entropy_low_seed1,-35.04193878173828,1938.7972412109375,1.3798253536224365,-25.49518585205078,248.75010681152344
208,-155.97625732421875,-148.22388259887694,96,241.1241455078125,0.0003,1,a2c_entropy_low_seed1,-18.019275665283203,518.2882080078125,1.3811490535736084,-12.96463394165039,110.11968231201172
211,-140.845703125,-147.8563426208496,128,683.5181274414062,0.0003,1,a2c_entropy_low_seed1,-32.77452087402344,1432.586669921875,1.378772497177124,-23.746259689331055,224.1080780029297
214,-282.1835632324219,-166.0568069458008,84,647.362548828125,0.0003,1,a2c_entropy_low_seed1,-26.837722778320312,1348.40185546875,1.3791389465332031,-19.148887634277344,206.73281860351562
216,-72.59674072265625,-166.4346401977539,98,282.4566345214844,0.0003,1,a2c_entropy_low_seed1,-16.420040130615234,597.7547607421875,1.37990140914917,-11.948400497436523,127.707275390625
220,-120.26522827148438,-167.12341567993164,82,345.154541015625,0.0003,1,a2c_entropy_low_seed1,-16.25282859802246,722.816162109375,1.380948543548584,-11.641880989074707,122.88607025146484
223,-61.63614273071289,-158.74346641540527,83,263.8467102050781,0.0003,1,a2c_entropy_low_seed1,-18.11155891418457,563.91796875,1.380922794342041,-13.232843399047852,123.59453582763672
226,-233.85629272460938,-163.8775841522217,90,549.4744262695312,0.0003,1,a2c_entropy_low_seed1,-28.26982307434082,1155.4898681640625,1.3797590732574463,-20.192604064941406,206.73045349121094
228,-101.50215911865234,-164.52979133605956,82,236.6450653076172,0.0003,1,a2c_entropy_low_seed1,-14.192623138427734,501.6767578125,1.3813214302062988,-9.95971393585205,101.36066436767578
231,-288.55194091796875,-164.1951441192627,97,719.020263671875,0.0003,1,a2c_entropy_low_seed1,-28.78902816772461,1495.619873046875,1.3794529438018799,-20.945026397705078,265.6227722167969
233,-80.63459014892578,-159.5322124481201,84,300.1221923828125,0.0003,1,a2c_entropy_low_seed1,-19.988330841064453,640.2224731445312,1.379551887512207,-14.622774124145508,153.46485900878906
235,-102.27279663085938,-163.59807624816895,100,710.9830932617188,0.0003,1,a2c_entropy_low_seed1,-31.249839782714844,1484.4671630859375,1.3769917488098145,-22.689170837402344,278.64678955078125
238,-172.47415161132812,-173.18671058654786,83,257.775146484375,0.0003,1,a2c_entropy_low_seed1,-17.69527244567871,550.9422607421875,1.3779634237289429,-12.818742752075195,158.93508911132812
240,-233.78358459472656,-176.89566230773926,120,294.2061462402344,0.0003,1,a2c_entropy_low_seed1,-8.093111038208008,604.5999145507812,1.378471851348877,-5.989282608032227,87.572998046875
244,-138.70782470703125,-177.32000190734863,90,798.3302612304688,0.0003,1,a2c_entropy_low_seed1,-29.243024826049805,1655.14794921875,1.3773307800292969,-21.452362060546875,274.4598388671875
246,-74.62689208984375,-177.51345649719238,102,185.45895385742188,0.0003,1,a2c_entropy_low_seed1,-17.484548568725586,405.88836669921875,1.3784509897232056,-12.482504844665527,127.08365631103516
248,-326.64141845703125,-181.87126838684082,105,343.269287109375,0.0003,1,a2c_entropy_low_seed1,-21.04827117919922,728.6365356445312,1.376875877380371,-15.272210121154785,193.5966796875
251,-231.1923370361328,-181.70141212463378,81,366.7054748535156,0.0003,1,a2c_entropy_low_seed1,-20.458539962768555,774.3294067382812,1.376192569732666,-14.720219612121582,184.03497314453125
253,-105.66034698486328,-182.1193270111084,123,117.66082000732422,0.0003,1,a2c_entropy_low_seed1,-8.247781753540039,251.81857299804688,1.3798274993896484,-6.0015788078308105,63.321327209472656
256,-130.03341674804688,-184.8951000213623,91,374.3887939453125,0.0003,1,a2c_entropy_low_seed1,-23.215940475463867,795.2108764648438,1.3788998126983643,-16.66130256652832,203.9317169189453
259,-188.15744018554688,-180.95287696838378,88,405.38018798828125,0.0003,1,a2c_entropy_low_seed1,-22.41477394104004,855.59130859375,1.3775827884674072,-16.124614715576172,185.32760620117188
262,-155.1192169189453,-179.0599674987793,121,352.50994873046875,0.0003,1,a2c_entropy_low_seed1,-12.237318992614746,729.4959106445312,1.3776965141296387,-8.689691543579102,93.05909729003906
264,-121.9255142211914,-167.53394485473632,86,160.86642456054688,0.0003,1,a2c_entropy_low_seed1,-13.866727828979492,349.4676818847656,1.376549243927002,-9.892095565795898,116.22706604003906
266,-254.3153533935547,-169.84036605834962,97,190.16172790527344,0.0003,1,a2c_entropy_low_seed1,-6.26348352432251,392.851806640625,1.3758102655410767,-4.362437725067139,74.87671661376953
269,-145.78469848632812,-162.91311653137208,100,356.8062744140625,0.0003,1,a2c_entropy_low_seed1,-26.069725036621094,765.75341796875,1.3744803667068481,-19.030601501464844,229.2928009033203
271,-58.458526611328125,-162.39756019592286,119,159.5977020263672,0.0003,1,a2c_entropy_low_seed1,-13.042769432067871,345.2823181152344,1.3755937814712524,-9.45681381225586,117.3867416381836
274,-73.00728607177734,-167.30068435668946,66,469.8329772949219,0.0003,1,a2c_entropy_low_seed1,-28.27457618713379,996.2164306640625,1.3731701374053955,-20.223154067993164,274.3147277832031
278,-274.3265380859375,-167.64651245117187,156,539.3800659179688,0.0003,1,a2c_entropy_low_seed1,-30.282821655273438,1139.3271484375,1.3741531372070312,-22.037811279296875,340.3592529296875
280,-102.03024291992188,-171.42266311645508,72,612.0403442382812,0.0003,1,a2c_entropy_low_seed1,-20.458038330078125,1264.998046875,1.3725134134292603,-15.12724781036377,222.49546813964844
285,-87.55583190917969,-162.53433975219727,68,337.8771667480469,0.0003,1,a2c_entropy_low_seed1,-19.20194435119629,714.1596069335938,1.37552809715271,-14.038463592529297,189.62022399902344
287,-87.83800506591797,-154.0017224121094,67,244.49937438964844,0.0003,1,a2c_entropy_low_seed1,-13.25040054321289,515.5009155273438,1.3764368295669556,-9.36416244506836,140.16175842285156
289,-84.77485656738281,-151.52085189819337,85,440.1686706542969,0.0003,1,a2c_entropy_low_seed1,-1.5709900856018066,883.480712890625,1.3751012086868286,-0.9454653263092041,31.531982421875
292,-119.919921875,-142.70023162841798,95,251.3258819580078,0.0003,1,a2c_entropy_low_seed1,-12.757657051086426,528.16845703125,1.3754546642303467,-9.268918991088867,124.9912338256836
296,-243.52784729003906,-142.9216567993164,123,369.81036376953125,0.0003,1,a2c_entropy_low_seed1,-17.007320404052734,773.6367797851562,1.3743022680282593,-12.306625366210938,205.01744079589844
297,-63.48250961303711,-142.89162742614747,65,89.63719940185547,0.0003,1,a2c_entropy_low_seed1,-8.188386917114258,195.6525421142578,1.3763881921768188,-5.8639936447143555,76.92121124267578
301,-115.03262329101562,-133.3189705657959,95,456.2055358886719,0.0003,1,a2c_entropy_low_seed1,-25.7205810546875,963.8536376953125,1.3759664297103882,-18.430065155029297,279.2850646972656
301,-115.03262329101562,-133.3189705657959,95,258.490234375,0.0003,1,a2c_entropy_low_seed1,6.733729839324951,503.5144348144531,1.3758164644241333,5.142608642578125,79.79833221435547
304,-121.56095123291016,-127.97221725463868,131,204.32659912109375,0.0003,1,a2c_entropy_low_seed1,-11.46731185913086,431.5892028808594,1.3760462999343872,-8.4169340133667,128.0195770263672
308,-70.66587829589844,-126.23415649414062,101,320.9465637207031,0.0003,1,a2c_entropy_low_seed1,-21.406469345092773,684.7074584960938,1.3751007318496704,-15.362696647644043,214.7294158935547
309,-87.87725067138672,-124.22855270385742,135,132.1574249267578,0.0003,1,a2c_entropy_low_seed1,-13.670409202575684,291.65704345703125,1.3750686645507812,-9.824551582336426,140.29159545898438
313,-291.7045593261719,-132.2182395172119,94,629.11181640625,0.0003,1,a2c_entropy_low_seed1,-27.09209632873535,1312.4091796875,1.3740288019180298,-19.97750473022461,352.3145751953125
313,-291.7045593261719,-132.2182395172119,94,183.25025939941406,0.0003,1,a2c_entropy_low_seed1,4.982322692871094,356.5372314453125,1.3744630813598633,3.8951034545898438,62.57680130004883
319,-95.74488067626953,-134.0947723388672,73,1077.7080078125,0.0003,1,a2c_entropy_low_seed1,-36.15549850463867,2227.728515625,1.371911644935608,-26.63751792907715,394.17767333984375
321,-209.4827880859375,-135.69204818725586,134,284.1725158691406,0.0003,1,a2c_entropy_low_seed1,-20.871065139770508,610.0885009765625,1.3731884956359863,-15.210038185119629,241.3473663330078
321,-209.4827880859375,-135.69204818725586,134,21.238637924194336,0.0003,1,a2c_entropy_low_seed1,-1.0800538063049316,44.638755798339844,1.3718675374984741,-0.6433008313179016,7.800413608551025
326,-169.65188598632812,-133.33793823242186,95,432.9599914550781,0.0003,1,a2c_entropy_low_seed1,-23.687570571899414,913.2965087890625,1.3734080791473389,-17.535762786865234,284.4102783203125
328,-167.66555786132812,-127.46235404968262,98,226.72352600097656,0.0003,1,a2c_entropy_low_seed1,-19.197265625,491.84295654296875,1.373172640800476,-14.213171005249023,213.833251953125
330,-148.00184631347656,-124.19893302917481,125,192.1043243408203,0.0003,1,a2c_entropy_low_seed1,-15.471382141113281,415.1528015136719,1.3700729608535767,-11.051377296447754,188.25045776367188
332,-116.923583984375,-124.59810874938965,88,218.7907257080078,0.0003,1,a2c_entropy_low_seed1,-11.31241226196289,460.2076416015625,1.3710346221923828,-8.057721138000488,157.3920440673828
336,-57.62154769897461,-127.4538882446289,85,245.7818145751953,0.0003,1,a2c_entropy_low_seed1,-11.561772346496582,514.6885375976562,1.3731279373168945,-8.542776107788086,158.99545288085938
339,-340.57861328125,-131.27377296447753,101,376.42864990234375,0.0003,1,a2c_entropy_low_seed1,-19.847396850585938,792.553466796875,1.371004581451416,-14.769166946411133,300.3974304199219
339,-340.57861328125,-131.27377296447753,101,259.10614013671875,0.0003,1,a2c_entropy_low_seed1,-12.155240058898926,542.5241088867188,1.3705463409423828,-8.710108757019043,139.7952880859375
343,-267.68109130859375,-141.89595985412598,78,794.251708984375,0.0003,1,a2c_entropy_low_seed1,-36.02220916748047,1660.5491943359375,1.3700001239776611,-26.512725830078125,563.2976684570312
345,-205.69427490234375,-147.29271827697755,87,271.28192138671875,0.0003,1,a2c_entropy_low_seed1,-18.839738845825195,580.2446899414062,1.3730851411819458,-13.149803161621094,238.5250701904297
347,-175.6555633544922,-151.1295573425293,167,279.78857421875,0.0003,1,a2c_entropy_low_seed1,-15.906452178955078,591.3914184570312,1.3704297542572021,-11.626145362854004,218.0718231201172
349,-66.09121704101562,-149.79295608520508,76,172.09927368164062,0.0003,1,a2c_entropy_low_seed1,-12.121161460876465,368.4422302246094,1.369875192642212,-8.749094009399414,156.52101135253906
354,-330.31451416015625,-155.85797592163087,128,1117.95361328125,0.0003,1,a2c_entropy_low_seed1,-34.90667724609375,2305.721923828125,1.3704320192337036,-26.594406127929688,590.0538940429688
355,-226.39654541015625,-156.26854843139648,99,90.6209487915039,0.0003,1,a2c_entropy_low_seed1,-6.815498352050781,194.874267578125,1.3727622032165527,-4.7444682121276855,91.91446685791016
358,-74.7388916015625,-157.2874661254883,73,239.5725860595703,0.0003,1,a2c_entropy_low_seed1,-15.998117446899414,511.1427917480469,1.372797966003418,-11.63374137878418,206.5362548828125
360,-102.07571411132812,-158.15373977661133,89,200.7340087890625,0.0003,1,a2c_entropy_low_seed1,-21.756072998046875,444.9815368652344,1.3713585138320923,-15.809946060180664,273.23876953125
362,-278.3043212890625,-160.7993193054199,138,284.73046875,0.0003,1,a2c_entropy_low_seed1,-23.97438621520996,617.4110717773438,1.3621771335601807,-17.169790267944336,293.78106689453125
363,-213.56546020507812,-159.23653732299806,130,181.92779541015625,0.0003,1,a2c_entropy_low_seed1,-11.822372436523438,387.5016784667969,1.3574490547180176,-8.503089904785156,175.55091857910156
369,-105.78236389160156,-168.3795622253418,76,753.5986938476562,0.0003,1,a2c_entropy_low_seed1,-34.38541030883789,1575.9696044921875,1.3603062629699707,-24.908226013183594,527.9593505859375
369,-105.78236389160156,-168.3795622253418,76,51.433998107910156,0.0003,1,a2c_entropy_low_seed1,-8.952244758605957,120.77385711669922,1.3707594871520996,-6.33369255065918,116.154296875
372,-89.72315979003906,-167.9520719909668,94,203.2337188720703,0.0003,1,a2c_entropy_low_seed1,-16.295473098754883,439.05975341796875,1.3695741891860962,-11.949692726135254,246.52854919433594
374,-367.9553527832031,-172.43763320922852,120,128.7584228515625,0.0003,1,a2c_entropy_low_seed1,-2.8432092666625977,263.20465087890625,1.3701552152633667,-2.042072296142578,56.74170684814453
377,-38.53986358642578,-169.48035011291503,141,248.5310516357422,0.0003,1,a2c_entropy_low_seed1,-10.19561767578125,517.4547119140625,1.3704513311386108,-7.517722129821777,133.59170532226562
380,-155.47665405273438,-167.656438369751,88,232.20465087890625,0.0003,1,a2c_entropy_low_seed1,-13.370192527770996,491.15106201171875,1.368904709815979,-9.771600723266602,181.94784545898438
382,-79.1258773803711,-165.77402030944825,119,220.99656677246094,0.0003,1,a2c_entropy_low_seed1,-14.409833908081055,470.8141784667969,1.3707776069641113,-10.213919639587402,194.4950714111328
