episode,total_reward,moving_avg_reward,episode_length,loss,learning_rate,seed,exp_name,policy_loss,return_mean,return_std,grad_norm,value_loss,adv_mean,adv_std
46,-234.1248929450125,-179.0193527914207,109,-2797.854736328125,0.0005,1,reinforce_gamma_low_baseline_seed1,-2797.854736328125,2.9528907319331665e-08,1.0,265.6326599121094,0.42624521255493164,-0.1700218766927719,0.6332588791847229
47,-138.86451297177922,-178.16499449738575,74,-131.6729736328125,0.0005,1,reinforce_gamma_low_baseline_seed1,-131.6729736328125,-4.148160925865341e-08,1.0,15.537284851074219,0.5398651361465454,-0.017542684450745583,0.7395597100257874
48,-137.11463858807218,-177.30977874927507,108,-3112.102783203125,0.0005,1,reinforce_gamma_low_baseline_seed1,-3112.102783203125,5.3257853238619646e-08,1.0,523.7056884765625,0.4983240067958832,-0.1988675743341446,0.6804875135421753
49,-93.03839044941161,-175.5899544982574,70,141.04876708984375,0.0005,1,reinforce_gamma_low_baseline_seed1,141.04876708984375,4.5980726781635894e-08,1.0,34.88522720336914,0.5147975087165833,0.020553739741444588,0.7223778963088989
50,-211.96795855458862,-176.31751457938404,96,-1345.4073486328125,0.0005,1,reinforce_gamma_low_baseline_seed1,-1345.4073486328125,-9.934107758624577e-09,1.0,138.48265075683594,0.43080589175224304,-0.1100904569029808,0.6504561305046082
51,-120.51291919266835,-173.97092528131304,66,349.7193908691406,0.0005,1,reinforce_gamma_low_baseline_seed1,349.7193908691406,3.7930227847482456e-08,1.0,71.12503814697266,0.4766255021095276,0.06253068894147873,0.6928116679191589
52,-114.90218808193221,-173.8355201386348,85,-672.2990112304688,0.0005,1,reinforce_gamma_low_baseline_seed1,-672.2990112304688,-9.116004839881953e-09,0.9999999403953552,88.75377655029297,0.6382591128349304,-0.06727494299411774,0.8007980585098267
53,-226.61995991918346,-176.9118794873097,72,1162.0411376953125,0.0005,1,reinforce_gamma_low_baseline_seed1,1162.0411376953125,1.6556845894299954e-09,1.0,282.09765625,0.4229769706726074,0.1645183116197586,0.6336299180984497
54,-0.07727149176348291,-170.2806405348503,74,420.0885925292969,0.0005,1,reinforce_gamma_low_baseline_seed1,420.0885925292969,4.832808819799084e-09,1.0,81.82192993164062,1.5039249658584595,0.059692490845918655,1.2332537174224854
55,-121.88195608748693,-164.76711690435096,57,1241.63623046875,0.0005,1,reinforce_gamma_low_baseline_seed1,1241.63623046875,-3.973643103449831e-08,1.0,225.02699279785156,0.4741382598876953,0.2844989597797394,0.6326294541358948
56,-162.20676671517413,-161.88253140106116,120,-467.2966003417969,0.0005,1,reinforce_gamma_low_baseline_seed1,-467.2966003417969,0.0,1.0,64.53268432617188,0.27255427837371826,-0.023965783417224884,0.5237035751342773
57,-340.21896163427334,-165.78998008144998,88,1144.224365234375,0.0005,1,reinforce_gamma_low_baseline_seed1,1144.224365234375,-3.5220924843315515e-08,0.9999999403953552,147.69395446777344,0.28296634554862976,0.10768943279981613,0.5239165425300598
58,-273.5854543264885,-165.25858777186738,83,-330.1278991699219,0.0005,1,reinforce_gamma_low_baseline_seed1,-330.1278991699219,-6.822218523439005e-08,1.0,50.91011428833008,0.3528686463832855,-0.0371798612177372,0.5964668989181519
59,-317.4222668840723,-169.40860250355,108,-1643.4599609375,0.0005,1,reinforce_gamma_low_baseline_seed1,-1643.4599609375,8.333612555588843e-08,1.0,251.3156280517578,0.16338370740413666,-0.10234859585762024,0.3928581476211548
60,-117.3206588952952,-170.5353221938532,104,-3703.081298828125,0.0005,1,reinforce_gamma_low_baseline_seed1,-3703.081298828125,-3.209481036492434e-08,1.0,329.1689147949219,0.7187771201133728,-0.25610578060150146,0.8121136426925659
61,10.59655054743915,-164.74839402837938,96,-270.63262939453125,0.0005,1,reinforce_gamma_low_baseline_seed1,-270.63262939453125,1.1175870895385742e-08,1.0,35.4355354309082,1.4731701612472534,-0.021990491077303886,1.2199132442474365
62,-193.47832266283385,-166.54004719345917,77,-374.6133728027344,0.0005,1,reinforce_gamma_low_baseline_seed1,-374.6133728027344,4.644517659357916e-09,1.0,108.00806427001953,0.21431156992912292,-0.049923960119485855,0.46325618028640747
63,-112.17381598450862,-165.7852508454545,59,722.2545776367188,0.0005,1,reinforce_gamma_low_baseline_seed1,722.2545776367188,-3.030744544219033e-09,1.0,119.67827606201172,0.40553978085517883,0.15798629820346832,0.6222072243690491
64,-354.50234212104647,-167.76753721883935,93,540.1973876953125,0.0005,1,reinforce_gamma_low_baseline_seed1,540.1973876953125,-8.363877412875809e-08,1.0,130.27330017089844,0.06736470013856888,0.046474676579236984,0.2567363679409027
65,-234.77669204440707,-167.78566437328803,101,-3548.177978515625,0.0005,1,reinforce_gamma_low_baseline_seed1,-3548.177978515625,-5.9014499953491395e-09,1.0,512.8569946289062,0.5320879220962524,-0.2552837133407593,0.6867221593856812
66,-303.5729781620354,-167.27623304333247,117,-1981.6087646484375,0.0005,1,reinforce_gamma_low_baseline_seed1,-1981.6087646484375,-4.22836379243563e-08,1.0,110.79048156738281,0.09677725285291672,-0.10571114718914032,0.2938372790813446
67,-343.18291328286733,-165.35952122632446,85,2622.744140625,0.0005,1,reinforce_gamma_low_baseline_seed1,2622.744140625,-7.573296301188748e-08,1.0,664.2837524414062,0.08042636513710022,0.25802797079086304,0.11837554723024368
68,-150.59150659791845,-164.00306210978803,91,-257.7653503417969,0.0005,1,reinforce_gamma_low_baseline_seed1,-257.7653503417969,-2.095987561290258e-08,1.0,67.3143310546875,0.16049553453922272,-0.023788733407855034,0.40212762355804443
69,-96.76807727264236,-164.08788330470946,61,146.8328094482422,0.0005,1,reinforce_gamma_low_baseline_seed1,146.8328094482422,4.1039264431219635e-08,1.0,19.765743255615234,0.35535770654678345,0.030689004808664322,0.6002689599990845
70,-117.93601682464025,-163.76600775373652,97,-3503.4013671875,0.0005,1,reinforce_gamma_low_baseline_seed1,-3503.4013671875,-1.7205463720415537e-08,1.0,474.50421142578125,0.5938459634780884,-0.2819746434688568,0.7208980321884155
71,-352.43010358216645,-168.6609789461766,83,-234.96078491210938,0.0005,1,reinforce_gamma_low_baseline_seed1,-234.96078491210938,6.032277610756864e-08,1.0,48.62147903442383,0.06626183539628983,-0.024777740240097046,0.25777602195739746
72,-227.30576437751586,-172.87253247394298,97,-3015.8349609375,0.0005,1,reinforce_gamma_low_baseline_seed1,-3015.8349609375,6.882185488166215e-08,1.0,386.3066711425781,0.33377137780189514,-0.23970413208007812,0.5283858180046082
73,-21.99754046211666,-171.60122065240034,117,-6583.88525390625,0.0005,1,reinforce_gamma_low_baseline_seed1,-6583.88525390625,8.151062935723985e-09,0.9999999403953552,570.3908081054688,1.9408280849456787,-0.35164710879325867,1.3538233041763306
74,-295.2828912556097,-174.78243255278514,81,1661.4437255859375,0.0005,1,reinforce_gamma_low_baseline_seed1,1661.4437255859375,1.1773757080391078e-08,1.0,529.2449951171875,0.24973541498184204,0.18493340909481049,0.46715015172958374
75,-117.7538285251886,-171.68225287972356,74,-804.104248046875,0.0005,1,reinforce_gamma_low_baseline_seed1,-804.104248046875,5.396636737486915e-08,0.9999999403953552,225.4195098876953,0.5143179893493652,-0.11641320586204529,0.7124786376953125
76,-96.48879107872408,-165.6433778708112,82,-653.4679565429688,0.0005,1,reinforce_gamma_low_baseline_seed1,-653.4679565429688,1.6718376016910952e-08,1.0,64.31733703613281,0.4755221903324127,-0.07293447852134705,0.689933180809021
77,-121.0651344549025,-166.26580771014892,102,-3194.31982421875,0.0005,1,reinforce_gamma_low_baseline_seed1,-3194.31982421875,2.3374370883288975e-08,0.9999999403953552,270.74853515625,0.31824547052383423,-0.22236019372940063,0.5210209488868713
78,-107.08424889666713,-164.9033988321736,61,-215.18972778320312,0.0005,1,reinforce_gamma_low_baseline_seed1,-215.18972778320312,6.595595891667472e-08,1.0,59.56985855102539,0.2789681553840637,-0.04143841937184334,0.5309160351753235
79,-128.25579795132035,-164.877445527678,70,37.833248138427734,0.0005,1,reinforce_gamma_low_baseline_seed1,37.833248138427734,-7.152557657263969e-08,1.0,6.4977288246154785,0.29206132888793945,0.005692636128515005,0.5442988276481628
80,-117.60314410525714,-164.42241147904915,119,-5617.43896484375,0.0005,1,reinforce_gamma_low_baseline_seed1,-5617.43896484375,-8.014070296269438e-09,1.0,571.1277465820312,1.018102765083313,-0.2908018231391907,0.9702826142311096
81,-79.50394032846812,-164.21645410569462,57,723.6810913085938,0.0005,1,reinforce_gamma_low_baseline_seed1,723.6810913085938,-6.274173358633561e-08,1.0,100.86973571777344,0.3136558532714844,0.1599166989326477,0.5415042042732239
82,-81.97301828472976,-165.27803957946128,82,-2.673511505126953,0.0005,1,reinforce_gamma_low_baseline_seed1,-2.673511505126953,1.3810832477645363e-08,1.0,0.4078449606895447,0.6314761638641357,-0.0002865747665055096,0.7995448708534241
83,-111.9693159010852,-164.93425559306095,74,-101.67253112792969,0.0005,1,reinforce_gamma_low_baseline_seed1,-101.67253112792969,1.0471086220320558e-08,1.0,13.53354263305664,0.5141019821166992,-0.013486318290233612,0.7217756509780884
84,-219.53722053397925,-162.7140048864269,119,-3214.88232421875,0.0005,1,reinforce_gamma_low_baseline_seed1,-3214.88232421875,2.0035175740673594e-09,1.0,568.4277954101562,0.32541826367378235,-0.16661174595355988,0.5478880405426025
85,-98.7858712193276,-160.69820228664312,75,-105.6619873046875,0.0005,1,reinforce_gamma_low_baseline_seed1,-105.6619873046875,-1.3510386587256562e-08,0.9999999403953552,15.435553550720215,0.4148434102535248,-0.013847988098859787,0.6482707858085632
86,-143.93395735963364,-161.09677195399604,69,884.4955444335938,0.0005,1,reinforce_gamma_low_baseline_seed1,884.4955444335938,-2.073205074282214e-08,1.0,238.92327880859375,0.28897231817245483,0.13779973983764648,0.5234060883522034
87,-62.36663318978859,-157.39273154304155,70,763.223876953125,0.0005,1,reinforce_gamma_low_baseline_seed1,763.223876953125,5.108969691747234e-09,1.0,128.02603149414062,0.5811025500297546,0.11184347420930862,0.7594959735870361
88,-103.77086803261224,-156.56709729772106,71,1520.15478515625,0.0005,1,reinforce_gamma_low_baseline_seed1,1520.15478515625,-5.037012229536231e-08,1.0,307.29998779296875,0.3045426607131958,0.22628667950630188,0.5069083571434021
89,-114.40462768730276,-157.03279698400826,105,-2281.7431640625,0.0005,1,reinforce_gamma_low_baseline_seed1,-2281.7431640625,2.497718476490718e-08,1.0,236.92994689941406,0.6732882261276245,-0.1523779183626175,0.8101357221603394
90,-229.3261413345739,-160.01728419705867,86,2197.748779296875,0.0005,1,reinforce_gamma_low_baseline_seed1,2197.748779296875,-4.435694478388541e-08,1.0,210.2364501953125,0.17742501199245453,0.21775318682193756,0.3626818060874939
91,-107.51049149575586,-159.75818740217954,86,-907.0534057617188,0.0005,1,reinforce_gamma_low_baseline_seed1,-907.0534057617188,-3.049539998301043e-08,1.0,58.34577178955078,0.616175651550293,-0.09174792468547821,0.7841607332229614
92,-122.6442288898543,-159.54678954466223,100,-2380.1474609375,0.0005,1,reinforce_gamma_low_baseline_seed1,-2380.1474609375,-2.5033950024067053e-08,1.0,333.9547424316406,0.40737074613571167,-0.18507520854473114,0.6139110922813416
93,-140.84268848851067,-159.339230436619,129,13786.423828125,0.0005,1,reinforce_gamma_low_baseline_seed1,13786.423828125,2.2178472391942705e-08,0.9999999403953552,2996.958740234375,1.77107834815979,0.6234763860702515,1.180319905281067
94,-106.58092377736253,-157.89931208141635,101,-2375.689453125,0.0005,1,reinforce_gamma_low_baseline_seed1,-2375.689453125,-3.5408700416184047e-09,1.0,270.8901672363281,0.3498111069202423,-0.17761102318763733,0.5669639110565186
95,-12.223289353963949,-156.53770743418158,105,-332.146240234375,0.0005,1,reinforce_gamma_low_baseline_seed1,-332.146240234375,1.5894572769070692e-08,1.0,81.88916015625,1.5995618104934692,-0.02145552448928356,1.2706209421157837
96,-291.28567298739785,-157.6809230350293,101,-1221.78173828125,0.0005,1,reinforce_gamma_low_baseline_seed1,-1221.78173828125,-4.3670731031397736e-08,1.0,244.3212890625,0.16603858768939972,-0.08932846039533615,0.3995492458343506
97,-254.9569576804716,-160.00277192920313,87,-23.151596069335938,0.0005,1,reinforce_gamma_low_baseline_seed1,-23.151596069335938,-1.500392841080611e-07,1.0,4.512701511383057,0.10027166455984116,-0.0022556905169039965,0.3184846341609955
98,-130.0394465460705,-159.8612680883631,82,-1513.0120849609375,0.0005,1,reinforce_gamma_low_baseline_seed1,-1513.0120849609375,-8.722630617796767e-09,1.0,132.82469177246094,0.29295068979263306,-0.16878549754619598,0.5174235105514526
99,-128.09625274700505,-160.56242533431498,96,-2881.201171875,0.0005,1,reinforce_gamma_low_baseline_seed1,-2881.201171875,-4.22199555316638e-08,0.9999999403953552,259.9990539550781,0.4302596151828766,-0.22866268455982208,0.6180223822593689
100,-61.392589272397835,-157.55091794867116,58,39.042625427246094,0.0005,1,reinforce_gamma_low_baseline_seed1,39.042625427246094,1.747032740695431e-08,1.0,5.846771717071533,0.31354010105133057,0.00879607629030943,0.5647673010826111
101,-368.5262095717315,-162.51118375625242,83,18.48571014404297,0.0005,1,reinforce_gamma_low_baseline_seed1,18.48571014404297,1.220818006686386e-07,1.0,4.626508712768555,0.1449582725763321,0.0020328795071691275,0.3830429017543793
102,-100.20027249681972,-162.21714544455017,119,-5736.486328125,0.0005,1,reinforce_gamma_low_baseline_seed1,-5736.486328125,-4.5580023311231344e-08,1.0,677.0433959960938,0.7936270833015442,-0.2934073507785797,0.8447101712226868
103,-265.35445343660626,-162.99183531489862,95,-2194.32080078125,0.0005,1,reinforce_gamma_low_baseline_seed1,-2194.32080078125,1.3803180820559646e-08,0.9999999403953552,287.1504821777344,0.14601577818393707,-0.17760278284549713,0.34013351798057556
104,-76.26089316546711,-164.5155077483727,71,104.03488159179688,0.0005,1,reinforce_gamma_low_baseline_seed1,104.03488159179688,2.5185061147681154e-08,1.0,13.087162017822266,0.22866001725196838,0.015865983441472054,0.48132240772247314
105,-125.53229293216042,-164.58851448526616,64,1301.92919921875,0.0005,1,reinforce_gamma_low_baseline_seed1,1301.92919921875,-1.4901161193847656e-08,1.0,266.6889953613281,0.25002917647361755,0.24195481836795807,0.4410516321659088
106,-111.16094944792928,-163.56759813992127,63,436.14013671875,0.0005,1,reinforce_gamma_low_baseline_seed1,436.14013671875,8.514949634275126e-09,1.0,50.041316986083984,0.26470065116882324,0.08328552544116974,0.5117828845977783
107,-83.63231798035396,-158.43586526684288,64,11.89215087890625,0.0005,1,reinforce_gamma_low_baseline_seed1,11.89215087890625,-3.725290298461914e-09,1.0,1.9217160940170288,0.5641842484474182,0.0021682605147361755,0.7570566534996033
108,-104.88377891057243,-155.06183175852456,67,-295.343505859375,0.0005,1,reinforce_gamma_low_baseline_seed1,-295.343505859375,-3.024713279842217e-08,1.0,35.95728302001953,0.2785412669181824,-0.0491040013730526,0.5294467806816101
109,-130.8395456072,-151.33017733298712,83,-953.6552734375,0.0005,1,reinforce_gamma_low_baseline_seed1,-953.6552734375,-5.026897564874844e-09,0.9999999403953552,159.3313446044922,0.285899817943573,-0.10329453647136688,0.5278129577636719
110,-137.93746221447032,-151.7425133993706,70,378.7467346191406,0.0005,1,reinforce_gamma_low_baseline_seed1,378.7467346191406,-5.44956755277326e-08,1.0,107.1412124633789,0.16380350291728973,0.0618290901184082,0.4028637707233429
111,-366.66395822982867,-159.287723574916,96,745.5332641601562,0.0005,1,reinforce_gamma_low_baseline_seed1,745.5332641601562,0.0,1.0,85.14582824707031,0.06809995323419571,0.06133580580353737,0.25498059391975403
112,-71.2929070880182,-156.84401526341966,70,-175.56732177734375,0.0005,1,reinforce_gamma_low_baseline_seed1,-175.56732177734375,-3.5762788286319847e-08,1.0,36.942317962646484,0.38019683957099915,-0.027619604021310806,0.6204296946525574
113,-52.51701594453402,-155.65087926262018,74,-428.5091857910156,0.0005,1,reinforce_gamma_low_baseline_seed1,-428.5091857910156,-1.369295876685328e-08,1.0,79.10652923583984,0.3164200484752655,-0.058657608926296234,0.5632643699645996
114,-112.0980224128939,-150.80279286845712,66,-78.62108612060547,0.0005,1,reinforce_gamma_low_baseline_seed1,-78.62108612060547,-5.418604231977042e-08,1.0,14.117854118347168,0.23593774437904358,-0.013185400515794754,0.4892760217189789
115,-509.20134535711014,-156.2912859347112,94,4291.19921875,0.0005,1,reinforce_gamma_low_baseline_seed1,4291.19921875,-4.9776218702390906e-08,1.0,1353.3524169921875,0.3080969750881195,0.36776891350746155,0.417973130941391
116,-125.51912189773672,-152.73020880942522,118,-2805.646240234375,0.0005,1,reinforce_gamma_low_baseline_seed1,-2805.646240234375,-5.8594395113686915e-08,0.9999999403953552,680.1060180664062,0.35846561193466187,-0.1470201462507248,0.582863450050354
117,-171.13692388863893,-149.28928902154064,78,-396.04754638671875,0.0005,1,reinforce_gamma_low_baseline_seed1,-396.04754638671875,1.5283243115504774e-08,0.9999999403953552,31.55069351196289,0.22900693118572235,-0.04948139935731888,0.4790624678134918
118,-140.9294854033013,-149.0960485976483,95,-2467.609619140625,0.0005,1,reinforce_gamma_low_baseline_seed1,-2467.609619140625,-3.0116030558247076e-08,0.9999999403953552,207.94960021972656,0.4262654483318329,-0.2104688137769699,0.6213145852088928
